region.nom;village.nom;fiche_enqueteur.capture_poids;crabe.sexe;crabe.taille
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;112
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;M;120
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;100
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;101
Boeny;Sambiravo;25;NO;102
Boeny;Sambiravo;25;NO;103
Boeny;Sambiravo;25;NO;103
Boeny;Sambiravo;25;NO;103
Boeny;Sambiravo;25;NO;103
Boeny;Sambiravo;25;NO;103
Boeny;Sambiravo;25;NO;110
Boeny;Sambiravo;25;NO;110
Boeny;Sambiravo;25;NO;110
Boeny;Sambiravo;25;NO;111
Boeny;Sambiravo;25;NO;120
Boeny;Sambiravo;25;NO;120
Boeny;Sambiravo;25;NO;120
Boeny;Sambiravo;26;FO;100
Boeny;Sambiravo;26;FO;104
Boeny;Sambiravo;26;FO;104
Boeny;Sambiravo;26;FO;104
Boeny;Sambiravo;26;FO;120
Boeny;Sambiravo;26;FO;120
Boeny;Sambiravo;26;FO;120
Boeny;Sambiravo;26;FO;120
Boeny;Sambiravo;26;M;100
Boeny;Sambiravo;26;M;101
Boeny;Sambiravo;26;M;101
Boeny;Sambiravo;26;M;103
Boeny;Sambiravo;26;M;103
Boeny;Sambiravo;26;M;103
Boeny;Sambiravo;26;M;103
Boeny;Sambiravo;26;M;103
Boeny;Sambiravo;26;M;111
Boeny;Sambiravo;26;M;111
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;112
Boeny;Sambiravo;26;M;120
Boeny;Sambiravo;26;M;120
Boeny;Sambiravo;26;M;120
Boeny;Sambiravo;26;M;120
Boeny;Sambiravo;26;NO;100
Boeny;Sambiravo;26;NO;100
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;103
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;104
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;FO;120
Boeny;Sambiravo;27;M;60
Boeny;Sambiravo;27;M;90
Boeny;Sambiravo;27;M;90
Boeny;Sambiravo;27;M;90
Boeny;Sambiravo;27;M;90
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;100
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;101
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;102
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;103
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;104
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;110
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;111
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;112
Boeny;Sambiravo;27;M;113
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;M;120
Boeny;Sambiravo;27;NO;70
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;100
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;101
Boeny;Sambiravo;27;NO;102
Boeny;Sambiravo;27;NO;103
Boeny;Sambiravo;27;NO;104
Boeny;Sambiravo;27;NO;104
Boeny;Sambiravo;27;NO;104
Boeny;Sambiravo;27;NO;104
Boeny;Sambiravo;27;NO;111
Boeny;Sambiravo;27;NO;112
Boeny;Sambiravo;27;NO;120
Boeny;Sambiravo;28;FO;103
Boeny;Sambiravo;28;FO;103
Boeny;Sambiravo;28;FO;120
Boeny;Sambiravo;28;FO;120
Boeny;Sambiravo;28;M;100
Boeny;Sambiravo;28;M;100
Boeny;Sambiravo;28;M;100
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;101
Boeny;Sambiravo;28;M;102
Boeny;Sambiravo;28;M;103
Boeny;Sambiravo;28;M;103
Boeny;Sambiravo;28;M;103
Boeny;Sambiravo;28;M;103
Boeny;Sambiravo;28;M;110
Boeny;Sambiravo;28;M;111
Boeny;Sambiravo;28;M;112
Boeny;Sambiravo;28;M;120
Boeny;Sambiravo;28;M;120
Boeny;Sambiravo;28;M;120
Boeny;Sambiravo;28;M;120
Boeny;Sambiravo;28;NO;100
Boeny;Sambiravo;28;NO;100
Boeny;Sambiravo;28;NO;101
Boeny;Sambiravo;28;NO;101
Boeny;Sambiravo;29;FO;101
Boeny;Sambiravo;29;FO;103
Boeny;Sambiravo;29;FO;103
Boeny;Sambiravo;29;FO;104
Boeny;Sambiravo;29;FO;104
Boeny;Sambiravo;29;FO;104
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;FO;120
Boeny;Sambiravo;29;M;100
Boeny;Sambiravo;29;M;100
Boeny;Sambiravo;29;M;100
Boeny;Sambiravo;29;M;100
Boeny;Sambiravo;29;M;100
Boeny;Sambiravo;29;M;101
Boeny;Sambiravo;29;M;101
Boeny;Sambiravo;29;M;101
Boeny;Sambiravo;29;M;101
Boeny;Sambiravo;29;M;101
Boeny;Sambiravo;29;M;102
Boeny;Sambiravo;29;M;102
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;103
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;110
Boeny;Sambiravo;29;M;111
Boeny;Sambiravo;29;M;111
Boeny;Sambiravo;29;M;111
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;112
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;M;120
Boeny;Sambiravo;29;NO;100
Boeny;Sambiravo;29;NO;100
Boeny;Sambiravo;29;NO;101
Boeny;Sambiravo;29;NO;104
Boeny;Sambiravo;30;FO;100
Boeny;Sambiravo;30;FO;100
Boeny;Sambiravo;30;FO;101
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;103
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;104
Boeny;Sambiravo;30;FO;105
Boeny;Sambiravo;30;FO;111
Boeny;Sambiravo;30;FO;112
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;FO;120
Boeny;Sambiravo;30;M;60
Boeny;Sambiravo;30;M;70
Boeny;Sambiravo;30;M;80
Boeny;Sambiravo;30;M;80
Boeny;Sambiravo;30;M;80
Boeny;Sambiravo;30;M;90
Boeny;Sambiravo;30;M;90
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;100
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;101
Boeny;Sambiravo;30;M;102
Boeny;Sambiravo;30;M;102
Boeny;Sambiravo;30;M;102
Boeny;Sambiravo;30;M;102
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;103
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;104
Boeny;Sambiravo;30;M;105
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;110
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;111
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;112
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;M;120
Boeny;Sambiravo;30;NO;70
Boeny;Sambiravo;30;NO;80
Boeny;Sambiravo;30;NO;90
Boeny;Sambiravo;30;NO;90
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;100
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;101
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;102
Boeny;Sambiravo;30;NO;104
Boeny;Sambiravo;30;NO;110
Boeny;Sambiravo;30;NO;111
Boeny;Sambiravo;30;NO;120
Boeny;Sambiravo;30;NO;120
Boeny;Sambiravo;31;FO;104
Boeny;Sambiravo;31;FO;104
Boeny;Sambiravo;31;FO;104
Boeny;Sambiravo;31;FO;120
Boeny;Sambiravo;31;M;100
Boeny;Sambiravo;31;M;103
Boeny;Sambiravo;31;M;103
Boeny;Sambiravo;31;M;104
Boeny;Sambiravo;31;M;110
Boeny;Sambiravo;31;M;110
Boeny;Sambiravo;31;M;111
Boeny;Sambiravo;31;M;111
Boeny;Sambiravo;31;M;111
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;112
Boeny;Sambiravo;31;M;120
Boeny;Sambiravo;31;M;120
Boeny;Sambiravo;31;M;120
Boeny;Sambiravo;31;M;120
Boeny;Sambiravo;31;M;120
Boeny;Sambiravo;31;NO;100
Boeny;Sambiravo;31;NO;100
Boeny;Sambiravo;31;NO;100
Boeny;Sambiravo;31;NO;100
Boeny;Sambiravo;31;NO;104
Boeny;Sambiravo;32;FO;102
Boeny;Sambiravo;32;FO;103
Boeny;Sambiravo;32;FO;103
Boeny;Sambiravo;32;FO;103
Boeny;Sambiravo;32;FO;103
Boeny;Sambiravo;32;FO;103
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;104
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;FO;120
Boeny;Sambiravo;32;M;100
Boeny;Sambiravo;32;M;100
Boeny;Sambiravo;32;M;100
Boeny;Sambiravo;32;M;100
Boeny;Sambiravo;32;M;100
Boeny;Sambiravo;32;M;101
Boeny;Sambiravo;32;M;101
Boeny;Sambiravo;32;M;101
Boeny;Sambiravo;32;M;101
