region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;echantillon.taille_absente;echantillon.taille_absente_autre
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-27;seul;0;6;0;;5;2000;;;1;600;2021-07-27;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-26;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-25;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-24;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-27;seul;0;8;0;;5;2000;1;1000;2;600;2021-07-27;1;1;Balance (Garigary, Kiriry);9;Non renseigné;0;2021-07-26;0;0;Non renseigné;0;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;2021-07-24;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-27;seul;0;10;0;;7;2000;1;1000;2;600;2021-07-27;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-26;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;2021-07-24;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-27;seul;0;20.3;1.3;12;15;2000;2;1000;2;600;2021-07-27;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-07-26;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;2021-07-24;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-28;seul;0;5;0;0;4;2000;1;1000;0;0;2021-07-28;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-07-27;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-07-26;0;0;Non renseigné;0;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-28;seul;0;7;0;;5;2000;1;1000;1;600;2021-07-28;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-27;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-26;0;0;Non renseigné;0;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-28;seul;0;13;1;8;10;2000;2;1000;0;0;2021-07-28;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-27;0;0;Non renseigné;0;Non renseigné;0;2021-07-26;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-02;2021-07-28;seul;0;20;0;;17;2000;2;1000;1;600;2021-07-28;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-27;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-26;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;3;false;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-08;2021-07-28;seul;0;5;0;0;3;2000;;;2;600;2021-07-28;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-27;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-07-26;0;0;Non renseigné;0;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-08;2021-07-28;seul;0;14;1;7;10;2000;2;1000;1;600;2021-07-28;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-07-27;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-07-26;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-07-25;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-07;seul;0;7.8;0.8;5;5;2000;1;1;1;600;2021-08-07;1;0;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;1;0;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-05;1;0;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-07;seul;0;9;0;0;7;2000;1;1000;1;600;2021-08-07;1;0;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-06;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;2021-08-04;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-07;seul;0;11;1;8;6;2000;2;1000;2;600;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2021-08-05;1;0;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-04;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-07;seul;0;17.5;1.5;11;12;2000;1;1000;3;600;2021-08-07;2;2;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-06;2;2;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;2021-08-04;1;0;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;6;0;0;5;2000;1;1000;0;0;2021-08-08;2;2;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;2;2;Balance (Garigary, Kiriry);3;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;6;0;0;5;2000;1;1000;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;6;0;0;6;2000;0;0;0;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;2;2;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;15;1;7;10;2000;3;1000;1;600;2021-08-08;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-07;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2021-08-05;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;19;1;8;15;2000;2;1000;1;600;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-08;seul;0;21;1;8;17;2000;2;1000;1;600;2021-08-08;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-06;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-05;0;0;Non renseigné;0;Non renseigné;0;3;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;5;0;;4;2000;1;1000;0;0;2021-08-09;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-08;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;5;0;;4;2000;;;1;600;2021-08-09;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-08;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;7;0;;5;2000;2;1000;0;0;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;10;0;;6;2000;2;1000;2;600;2021-08-09;2;2;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;10.85;0.85;5;8;2000;1;1000;1;600;2021-08-09;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;15;0;;10;2000;5;1000;0;0;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;3;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;18.85;0.85;6;13;2000;3;1000;2;600;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-09;seul;0;19;1;7;14;2000;3;1000;1;600;2021-08-09;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;2021-08-07;2;2;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-06;0;0;Non renseigné;0;Non renseigné;0;3;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;6;0;;6;2000;0;;0;0;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-09;0;0;Non renseigné;0;Non renseigné;0;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;7;0;;5;2000;2;1000;0;0;2021-08-10;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-09;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-08;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;9;0;;8;2000;1;1000;0;0;2021-08-10;1;1;Balance (Garigary, Kiriry);13;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-09;2;2;Balance (Garigary, Kiriry);13;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-08;1;1;Balance (Garigary, Kiriry);13;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;1;1;Balance (Garigary, Kiriry);13;Raquette (Kipaoky, Fisahoky, Fisaoka);1;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;10.1;1.1;9;6;2000;2;1000;1;600;2021-08-10;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-09;2;2;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-08;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;16;1;8;10;2000;3;1000;2;600;2021-08-10;2;2;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-09;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-08;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;3;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-10;seul;0;20;1;7;11;2000;7;1000;1;600;2021-08-10;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-09;1;1;Balance (Garigary, Kiriry);12;Non renseigné;0;2021-08-08;0;0;Non renseigné;0;Non renseigné;0;2021-08-07;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;7;0;;6;2000;1;1000;0;0;2021-08-16;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;8;1;8;5;2000;1;1000;1;600;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;2021-08-14;0;0;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;9;0;;6;2000;2;1000;1;600;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;19;1;8;14;2000;2;1000;2;600;2021-08-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;20.2;1.2;10;15;2000;2;1000;2;600;2021-08-16;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-15;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-14;1;1;Crochet (Fingavitra, Kavitry, Fiavitry);1;Non renseigné;0;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;3;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-16;seul;0;22.1;1.1;8;17;2000;2;1000;2;600;2021-08-16;2;2;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-14;2;2;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-13;0;0;Non renseigné;0;Non renseigné;0;3;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-17;seul;0;4;0;;4;2000;0;;0;0;2021-08-17;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-17;seul;0;9;0;;6;2000;3;1000;0;0;2021-08-17;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-16;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;1;1;Balance (Garigary, Kiriry);12;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-17;seul;0;15;1;8;10;2000;2;1000;2;600;2021-08-17;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-17;seul;0;19.9;0.9;6;15;2000;2;1000;2;600;2021-08-17;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-16;0;0;Non renseigné;0;Non renseigné;0;2021-08-15;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-14;0;0;Non renseigné;0;Non renseigné;0;2;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;5;0;;4;2000;1;1000;0;0;2021-08-18;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-17;0;0;Non renseigné;0;Non renseigné;0;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;5;0;;5;2000;0;;0;0;2021-08-18;1;1;Balance (Garigary, Kiriry);9;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-17;1;1;Balance (Garigary, Kiriry);3;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-16;0;0;Non renseigné;0;Non renseigné;0;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;7;0;;5;2000;1;1000;1;600;2021-08-18;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-17;1;1;Balance (Garigary, Kiriry);10;Non renseigné;0;2021-08-16;0;0;Non renseigné;0;Non renseigné;0;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;8;0;;7;2000;1;1000;0;0;2021-08-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-17;0;0;Non renseigné;0;Non renseigné;0;2021-08-16;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;1;false;plus gros;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;11.3;1.3;11;8;2000;1;1000;1;600;2021-08-18;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-17;0;0;Non renseigné;0;Non renseigné;0;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;1;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;17;0;;14;2000;2;1000;1;600;2021-08-18;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-17;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-16;1;1;Balance (Garigary, Kiriry);10;Raquette (Kipaoky, Fisahoky, Fisaoka);1;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
Menabe (Morondava);Belo sur Tsiribihina;Tsimafana;Anja; Antsosa ;2021-08-21;2021-08-18;seul;0;20.3;1.3;10;15;2000;2;1000;2;600;2021-08-18;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-17;1;1;Raquette (Kipaoky, Fisahoky, Fisaoka);1;Non renseigné;0;2021-08-16;0;0;Non renseigné;0;Non renseigné;0;2021-08-15;0;0;Non renseigné;0;Non renseigné;0;2;true;plus petit;
