region.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;echantillon.poids;crabe.destination;crabe.sexe;crabe.taille
Menabe (Morondava);Kaday;2021-07-07;4.05;4.05;3;M;85
Menabe (Morondava);Kaday;2021-07-07;4.05;4.05;3;NO;98
Menabe (Morondava);Kaday;2021-07-07;5;5;1;M;104
Menabe (Morondava);Kaday;2021-07-07;5;5;1;M;116
Menabe (Morondava);Kaday;2021-07-07;5;5;1;M;117
Menabe (Morondava);Kaday;2021-07-07;5;5;1;M;151
Menabe (Morondava);Kaday;2021-07-07;5;5;1;NO;105
Menabe (Morondava);Kaday;2021-07-07;5;5;1;NO;113
Menabe (Morondava);Kaday;2021-07-07;5;5;1;NO;117
Menabe (Morondava);Kaday;2021-07-07;5;5;1;NO;144
Menabe (Morondava);Kaday;2021-07-07;5;5;3;M;52
Menabe (Morondava);Kaday;2021-07-07;5;5;3;M;59
Menabe (Morondava);Kaday;2021-07-07;5;5;3;M;59
Menabe (Morondava);Kaday;2021-07-07;5;5;3;M;86
Menabe (Morondava);Kaday;2021-07-07;5;5;3;M;96
Menabe (Morondava);Kaday;2021-07-07;5;5;3;NO;92
Menabe (Morondava);Kaday;2021-07-07;5;5;3;NO;95
Menabe (Morondava);Kaday;2021-07-07;5;5;3;NO;95
Menabe (Morondava);Kaday;2021-07-07;5;5;3;NO;96
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;99
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;99
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;101
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;101
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;103
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;109
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;110
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;137
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;140
Menabe (Morondava);Kaday;2021-07-07;6;6;1;M;208
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;100
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;107
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;111
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;112
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;114
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;117
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;127
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;129
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;130
Menabe (Morondava);Kaday;2021-07-07;6;6;1;NO;144
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;90
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;93
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;93
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;94
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;95
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;95
Menabe (Morondava);Kaday;2021-07-07;6;6;3;M;96
Menabe (Morondava);Kaday;2021-07-07;6;6;3;NO;91
Menabe (Morondava);Kaday;2021-07-07;6;6;3;NO;94
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;100
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;101
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;103
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;104
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;106
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;107
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;110
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;113
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;114
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;119
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;120
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;130
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;145
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;155
Menabe (Morondava);Kaday;2021-07-07;10;10;1;M;160
Menabe (Morondava);Kaday;2021-07-07;10;10;1;NO;102
Menabe (Morondava);Kaday;2021-07-07;10;10;1;NO;109
Menabe (Morondava);Kaday;2021-07-07;10;10;1;NO;118
Menabe (Morondava);Kaday;2021-07-07;10;10;1;NO;133
Menabe (Morondava);Kaday;2021-07-07;10;10;1;NO;140
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;95
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;97
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;104
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;110
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;112
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;114
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;115
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;116
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;117
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;127
Menabe (Morondava);Kaday;2021-07-12;12;11;1;M;160
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;84
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;98
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;99
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;99
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;107
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;109
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;110
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;112
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;113
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;116
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;118
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;119
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;124
Menabe (Morondava);Kaday;2021-07-12;12;11;1;NO;150
Menabe (Morondava);Kaday;2021-07-12;12;11;3;M;92
Menabe (Morondava);Kaday;2021-07-12;12;11;3;M;93
Menabe (Morondava);Kaday;2021-07-12;12;11;3;NO;85
Menabe (Morondava);Kaday;2021-07-12;12;11;3;NO;89
Menabe (Morondava);Kaday;2021-07-12;12;11;3;NO;92
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;99
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;101
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;103
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;105
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;107
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;109
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;110
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;113
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;114
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;121
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;126
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;130
Menabe (Morondava);Kaday;2021-07-12;12;12;1;M;143
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;102
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;107
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;110
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;111
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;115
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;117
Menabe (Morondava);Kaday;2021-07-12;12;12;1;NO;119
Menabe (Morondava);Kaday;2021-07-12;12;12;2;M;82
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;83
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;85
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;90
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;92
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;95
Menabe (Morondava);Kaday;2021-07-12;12;12;3;M;98
Menabe (Morondava);Kaday;2021-07-12;12;12;3;NO;84
Menabe (Morondava);Kaday;2021-07-12;12;12;3;NO;93
Menabe (Morondava);Kaday;2021-07-12;12;12;3;NO;98
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;99
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;107
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;108
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;109
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;110
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;112
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;112
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;113
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;114
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;117
Menabe (Morondava);Kaday;2021-07-12;18;10;1;M;160
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;104
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;110
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;110
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;112
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;115
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;116
Menabe (Morondava);Kaday;2021-07-12;18;10;1;NO;149
Menabe (Morondava);Kaday;2021-07-12;18;10;3;M;86
Menabe (Morondava);Kaday;2021-07-12;18;10;3;M;95
Menabe (Morondava);Kaday;2021-07-12;18;10;3;M;96
Menabe (Morondava);Kaday;2021-07-12;18;10;3;M;97
Menabe (Morondava);Kaday;2021-07-12;18;10;3;M;98
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;86
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;89
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;92
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;93
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;93
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;94
Menabe (Morondava);Kaday;2021-07-12;18;10;3;NO;98
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;99
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;102
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;105
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;106
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;107
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;110
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;111
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;117
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;120
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;121
Menabe (Morondava);Kaday;2021-07-13;10;10;1;M;132
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;100
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;103
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;108
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;109
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;115
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;118
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;130
Menabe (Morondava);Kaday;2021-07-13;10;10;1;NO;140
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;88
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;89
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;90
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;94
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;97
Menabe (Morondava);Kaday;2021-07-13;10;10;3;M;98
Menabe (Morondava);Kaday;2021-07-13;10;10;3;NO;93
Menabe (Morondava);Kaday;2021-07-13;10;10;3;NO;95
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;84
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;100
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;101
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;105
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;107
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;113
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;114
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;115
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;118
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;119
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;121
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;125
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;139
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;144
Menabe (Morondava);Kaday;2021-07-13;14;14;1;M;150
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;89
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;99
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;101
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;104
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;109
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;112
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;116
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;117
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;124
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;129
Menabe (Morondava);Kaday;2021-07-13;14;14;1;NO;130
Menabe (Morondava);Kaday;2021-07-13;14;14;3;M;82
Menabe (Morondava);Kaday;2021-07-13;14;14;3;M;83
Menabe (Morondava);Kaday;2021-07-13;14;14;3;NO;88
Menabe (Morondava);Kaday;2021-07-13;14;14;3;NO;96
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;100
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;105
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;107
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;110
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;111
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;112
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;114
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;127
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;128
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;137
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;M;140
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;104
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;108
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;108
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;110
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;111
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;112
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;115
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;115
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;121
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;123
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;124
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;128
Menabe (Morondava);Kaday;2021-07-13;14.25;13;1;NO;134
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;M;87
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;M;89
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;M;97
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;M;98
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;NO;92
Menabe (Morondava);Kaday;2021-07-13;14.25;13;3;NO;93
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;99
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;100
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;101
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;102
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;103
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;107
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;108
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;110
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;113
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;116
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;118
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;122
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;130
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;140
Menabe (Morondava);Kaday;2021-07-13;15;12;1;M;155
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;104
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;105
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;106
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;112
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;114
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;115
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;119
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;120
Menabe (Morondava);Kaday;2021-07-13;15;12;1;NO;150
Menabe (Morondava);Kaday;2021-07-13;15;12;3;M;80
Menabe (Morondava);Kaday;2021-07-13;15;12;3;M;87
Menabe (Morondava);Kaday;2021-07-13;15;12;3;M;95
Menabe (Morondava);Kaday;2021-07-13;15;12;3;M;97
Menabe (Morondava);Kaday;2021-07-13;15;12;3;NO;82
Menabe (Morondava);Kaday;2021-07-13;15;12;3;NO;98
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;86
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;99
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;99
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;101
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;110
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;113
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;118
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;121
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;124
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;128
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;150
Menabe (Morondava);Kaday;2021-07-13;15;15;1;M;152
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;97
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;99
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;99
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;101
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;102
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;103
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;116
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;120
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;126
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;130
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;144
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NO;150
Menabe (Morondava);Kaday;2021-07-13;15;15;1;NR;131
Menabe (Morondava);Kaday;2021-07-13;15;15;3;M;81
Menabe (Morondava);Kaday;2021-07-13;15;15;3;M;82
Menabe (Morondava);Kaday;2021-07-13;15;15;3;NO;80
Menabe (Morondava);Kaday;2021-07-13;15;15;3;NO;89
Menabe (Morondava);Kaday;2021-07-13;15;15;3;NO;92
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;97
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;99
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;101
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;104
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;108
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;109
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;110
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;113
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;114
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;115
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;116
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;117
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;119
Menabe (Morondava);Kaday;2021-07-14;8;8;1;M;120
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;100
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;102
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;103
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;105
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;111
Menabe (Morondava);Kaday;2021-07-14;8;8;1;NO;112
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;99
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;100
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;101
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;102
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;103
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;104
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;107
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;108
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;109
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;110
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;111
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;117
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;120
Menabe (Morondava);Kaday;2021-07-14;11;13;1;M;121
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;102
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;103
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;105
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;106
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;107
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;109
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;112
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;115
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;115
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;118
Menabe (Morondava);Kaday;2021-07-14;11;13;1;NO;119
Menabe (Morondava);Kaday;2021-07-14;11;13;3;M;89
Menabe (Morondava);Kaday;2021-07-14;11;13;3;M;90
Menabe (Morondava);Kaday;2021-07-14;11;13;3;M;91
Menabe (Morondava);Kaday;2021-07-14;11;13;3;M;97
Menabe (Morondava);Kaday;2021-07-14;11;13;3;NO;86
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;99
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;101
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;102
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;103
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;109
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;110
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;117
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;119
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;130
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;140
Menabe (Morondava);Kaday;2021-07-14;17;12;1;M;144
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;100
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;103
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;105
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;108
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;109
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;111
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;112
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;114
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;117
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;125
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;129
Menabe (Morondava);Kaday;2021-07-14;17;12;1;NO;133
Menabe (Morondava);Kaday;2021-07-14;17;12;3;M;80
Menabe (Morondava);Kaday;2021-07-14;17;12;3;M;87
Menabe (Morondava);Kaday;2021-07-14;17;12;3;M;91
Menabe (Morondava);Kaday;2021-07-14;17;12;3;M;92
Menabe (Morondava);Kaday;2021-07-14;17;12;3;NO;94
Menabe (Morondava);Kaday;2021-07-14;17;12;3;NO;95
Menabe (Morondava);Kaday;2021-07-14;17;12;3;NO;98
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;99
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;100
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;101
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;103
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;106
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;108
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;110
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;114
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;116
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;117
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;120
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;124
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;130
Menabe (Morondava);Kaday;2021-07-14;18;13;1;M;140
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;104
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;112
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;115
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;119
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;121
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;125
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;129
Menabe (Morondava);Kaday;2021-07-14;18;13;1;NO;150
Menabe (Morondava);Kaday;2021-07-14;18;13;3;M;80
Menabe (Morondava);Kaday;2021-07-14;18;13;3;M;86
Menabe (Morondava);Kaday;2021-07-14;18;13;3;M;87
Menabe (Morondava);Kaday;2021-07-14;18;13;3;M;90
Menabe (Morondava);Kaday;2021-07-14;18;13;3;M;98
Menabe (Morondava);Kaday;2021-07-14;18;13;3;NO;91
Menabe (Morondava);Kaday;2021-07-14;18;13;3;NO;94
Menabe (Morondava);Kaday;2021-07-14;18;13;3;NO;97
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;94
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;96
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;99
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;101
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;104
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;110
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;112
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;113
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;114
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;119
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;140
Menabe (Morondava);Kaday;2021-07-14;28;13;1;M;145
