fiche_enqueteur.date,fiche_enqueteur.capture_poids,nombre_sortie_capture,echantillon.poids,crabe.sexe,crabe.taille
2022-08-05,5,1,5,M,92
2022-08-05,5,1,5,M,93
2022-08-05,5,1,5,M,93
2022-08-05,5,1,5,M,94
2022-08-05,5,1,5,M,95
2022-08-05,5,1,5,M,95
2022-08-05,5,1,5,M,95
2022-08-05,5,1,5,M,96
2022-08-05,5,1,5,M,102
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,104
2022-08-05,5,1,5,M,105
2022-08-05,5,1,5,M,105
2022-08-05,5,1,5,M,105
2022-08-05,5,1,5,M,106
2022-08-05,5,1,5,M,106
2022-08-05,5,1,5,M,106
2022-08-05,5,1,5,M,107
2022-08-05,5,1,5,M,108
2022-08-05,5,1,5,M,111
2022-08-05,5,1,5,M,112
2022-08-05,5,1,5,M,116
2022-08-05,5,1,5,M,121
2022-08-05,5,1,5,M,121
2022-08-05,5,1,5,M,123
2022-08-05,5,1,5,M,123
2022-08-05,5,1,5,NO,62
2022-08-05,5,1,5,NO,73
2022-08-05,5,1,5,NO,78
2022-08-05,5,1,5,NO,80
2022-08-05,5,1,5,NO,82
2022-08-05,5,1,5,NO,82
2022-08-05,5,1,5,NO,83
2022-08-05,5,1,5,NO,92
2022-08-05,5,1,5,NO,93
2022-08-05,5,1,5,NO,102
2022-08-05,5,1,5,NO,103
2022-08-05,5,1,5,NO,103
2022-08-05,5,1,5,NO,104
2022-08-05,5,1,5,NO,105
2022-08-05,5,1,5,NO,105
2022-08-05,5,1,5,NO,105
2022-08-05,5,1,5,NO,106
2022-08-05,5,1,5,NO,107
2022-08-05,5,1,5,NO,108
2022-08-05,5,1,5,NO,121
2022-08-05,5,1,5,NO,128
2022-08-06,1,2,1,M,127
2022-08-06,1,2,1,NO,83
2022-08-06,1,2,1,NO,120
2022-08-06,1,2,1,NO,174
2022-08-06,2,2,2,M,89
2022-08-06,2,2,2,M,106
2022-08-06,2,2,2,M,107
2022-08-06,2,2,2,M,108
2022-08-06,2,2,2,M,108
2022-08-06,2,2,2,M,109
2022-08-06,2,2,2,M,135
2022-08-06,2,2,2,NO,66
2022-08-06,2,2,2,NO,80
2022-08-06,2,2,2,NO,104
2022-08-06,2,2,2,NO,108
2022-08-06,2,2,2,NO,108
2022-08-06,3,1,3,M,70
2022-08-06,3,1,3,M,70
2022-08-06,3,1,3,M,80
2022-08-06,3,1,3,M,80
2022-08-06,3,1,3,M,81
2022-08-06,3,1,3,M,105
2022-08-06,3,1,3,M,106
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,108
2022-08-06,3,1,3,M,117
2022-08-06,3,1,3,M,121
2022-08-06,3,1,3,M,122
2022-08-06,3,1,3,M,127
2022-08-06,3,1,3,M,132
2022-08-06,3,1,3,M,197
2022-08-06,3,1,3,NO,60
2022-08-06,3,1,3,NO,62
2022-08-06,3,1,3,NO,70
2022-08-06,3,1,3,NO,80
2022-08-06,3,1,3,NO,102
2022-08-06,3,1,3,NO,103
2022-08-06,3,1,3,NO,105
2022-08-06,3,1,3,NO,106
2022-08-06,3,1,3,NO,106
2022-08-06,3,1,3,NO,106
2022-08-06,3,1,3,NO,106
2022-08-06,3,1,3,NO,107
2022-08-06,3,1,3,NO,107
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,108
2022-08-06,3,1,3,NO,109
2022-08-06,3,1,3,NO,111
2022-08-06,3,1,3,NO,112
2022-08-06,3,1,3,NO,115
2022-08-06,3,1,3,NO,131
2022-08-06,3,1,3,NO,133
2022-08-06,3,1,3,NO,142
2022-08-06,3,1,3,NO,145
2022-08-06,3,2,3,M,68
2022-08-06,3,2,3,M,80
2022-08-06,3,2,3,M,80
2022-08-06,3,2,3,M,80
2022-08-06,3,2,3,M,107
2022-08-06,3,2,3,M,108
2022-08-06,3,2,3,M,108
2022-08-06,3,2,3,M,120
2022-08-06,3,2,3,NO,60
2022-08-06,3,2,3,NO,67
2022-08-06,3,2,3,NO,70
2022-08-06,3,2,3,NO,77
2022-08-06,3,2,3,NO,84
2022-08-06,3,2,3,NO,109
2022-08-06,3,2,3,NO,118
2022-08-10,2,1,2,M,66
2022-08-10,2,1,2,M,69
2022-08-10,2,1,2,M,80
2022-08-10,2,1,2,M,86
2022-08-10,2,1,2,M,89
2022-08-10,2,1,2,M,122
2022-08-10,2,1,2,M,123
2022-08-10,2,1,2,M,125
2022-08-10,2,1,2,NO,68
2022-08-10,2,1,2,NO,72
2022-08-10,2,1,2,NO,75
2022-08-10,2,1,2,NO,107
2022-08-10,2,1,2,NO,122
2022-08-10,4.5,1,4.5,M,72
2022-08-10,4.5,1,4.5,M,74
2022-08-10,4.5,1,4.5,M,74
2022-08-10,4.5,1,4.5,M,74
2022-08-10,4.5,1,4.5,M,79
2022-08-10,4.5,1,4.5,M,81
2022-08-10,4.5,1,4.5,M,83
2022-08-10,4.5,1,4.5,M,86
2022-08-10,4.5,1,4.5,M,87
2022-08-10,4.5,1,4.5,M,89
2022-08-10,4.5,1,4.5,M,89
2022-08-10,4.5,1,4.5,M,129
2022-08-10,4.5,1,4.5,NO,65
2022-08-10,4.5,1,4.5,NO,72
2022-08-10,4.5,1,4.5,NO,74
2022-08-10,4.5,1,4.5,NO,74
2022-08-10,4.5,1,4.5,NO,75
2022-08-10,4.5,1,4.5,NO,75
2022-08-10,4.5,1,4.5,NO,75
2022-08-10,4.5,1,4.5,NO,76
2022-08-10,4.5,1,4.5,NO,77
2022-08-10,4.5,1,4.5,NO,79
2022-08-10,4.5,1,4.5,NO,80
2022-08-10,4.5,1,4.5,NO,80
2022-08-10,4.5,1,4.5,NO,128
2022-08-10,4.5,1,4.5,NO,128
2022-08-11,1,1,1,M,57
2022-08-11,1,1,1,M,74
2022-08-11,1,1,1,M,75
2022-08-11,1,1,1,M,81
2022-08-11,1,1,1,M,89
2022-08-11,1,1,1,M,96
2022-08-11,1,1,1,M,96
2022-08-11,1,1,1,M,120
2022-08-11,1,1,1,NO,57
2022-08-11,1,1,1,NO,63
2022-08-11,1,1,1,NO,76
2022-08-11,1,1,1,NO,85
2022-08-11,1,1,1,NO,98
2022-08-11,1,1,1,NO,101
2022-08-11,1,1,1,NO,123
2022-08-11,1,1,1,NO,129
2022-08-11,2,1,2,M,103
2022-08-11,2,1,2,M,105
2022-08-11,2,1,2,M,106
2022-08-11,2,1,2,M,106
2022-08-11,2,1,2,M,107
2022-08-11,2,1,2,M,108
2022-08-11,2,1,2,M,108
2022-08-11,2,1,2,M,117
2022-08-11,2,1,2,M,132
2022-08-11,2,1,2,M,133
2022-08-11,2,1,2,NO,104
2022-08-11,2,1,2,NO,107
2022-08-11,2,1,2,NO,107
2022-08-11,2,1,2,NO,109
2022-08-11,2,1,2,NO,134
2022-08-11,2,1,2,NO,145
2022-08-11,2.5,1,2.5,M,72
2022-08-11,2.5,1,2.5,M,74
2022-08-11,2.5,1,2.5,M,78
2022-08-11,2.5,1,2.5,M,78
2022-08-11,2.5,1,2.5,M,80
2022-08-11,2.5,1,2.5,M,81
2022-08-11,2.5,1,2.5,M,83
2022-08-11,2.5,1,2.5,M,89
2022-08-11,2.5,1,2.5,M,98
2022-08-11,2.5,1,2.5,NO,71
2022-08-11,2.5,1,2.5,NO,80
2022-08-11,2.5,1,2.5,NO,81
2022-08-11,2.5,1,2.5,NO,84
2022-08-11,2.5,1,2.5,NO,89
2022-08-11,2.5,1,2.5,NO,109
2022-08-11,2.5,1,2.5,NO,122
2022-08-11,2.5,1,2.5,NO,128
2022-08-11,3,1,3,M,70
2022-08-11,3,1,3,M,74
2022-08-11,3,1,3,M,75
2022-08-11,3,1,3,M,79
2022-08-11,3,1,3,M,83
2022-08-11,3,1,3,M,88
2022-08-11,3,1,3,M,103
2022-08-11,3,1,3,M,106
2022-08-11,3,1,3,M,106
2022-08-11,3,1,3,M,106
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,107
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,108
2022-08-11,3,1,3,M,109
2022-08-11,3,1,3,M,111
2022-08-11,3,1,3,M,113
2022-08-11,3,1,3,M,115
2022-08-11,3,1,3,M,120
2022-08-11,3,1,3,M,121
2022-08-11,3,1,3,M,121
2022-08-11,3,1,3,M,121
2022-08-11,3,1,3,M,121
2022-08-11,3,1,3,M,121
2022-08-11,3,1,3,M,123
2022-08-11,3,1,3,M,125
2022-08-11,3,1,3,M,134
2022-08-11,3,1,3,M,138
2022-08-11,3,1,3,M,139
2022-08-11,3,1,3,M,148
2022-08-11,3,1,3,NO,69
2022-08-11,3,1,3,NO,72
2022-08-11,3,1,3,NO,81
2022-08-11,3,1,3,NO,82
2022-08-11,3,1,3,NO,83
2022-08-11,3,1,3,NO,86
2022-08-11,3,1,3,NO,86
2022-08-11,3,1,3,NO,88
2022-08-11,3,1,3,NO,91
2022-08-11,3,1,3,NO,97
2022-08-11,3,1,3,NO,103
2022-08-11,3,1,3,NO,105
2022-08-11,3,1,3,NO,106
2022-08-11,3,1,3,NO,106
2022-08-11,3,1,3,NO,107
2022-08-11,3,1,3,NO,107
2022-08-11,3,1,3,NO,108
2022-08-11,3,1,3,NO,108
2022-08-11,3,1,3,NO,120
2022-08-11,3,1,3,NO,121
2022-08-11,3,1,3,NO,150
2022-08-11,4,1,4,M,70
2022-08-11,4,1,4,M,78
2022-08-11,4,1,4,M,79
2022-08-11,4,1,4,M,90
2022-08-11,4,1,4,M,102
2022-08-11,4,1,4,M,103
2022-08-11,4,1,4,M,104
2022-08-11,4,1,4,M,105
2022-08-11,4,1,4,M,107
2022-08-11,4,1,4,M,107
2022-08-11,4,1,4,M,108
2022-08-11,4,1,4,M,109
2022-08-11,4,1,4,M,111
2022-08-11,4,1,4,M,111
2022-08-11,4,1,4,M,112
2022-08-11,4,1,4,M,121
2022-08-11,4,1,4,M,121
2022-08-11,4,1,4,M,121
2022-08-11,4,1,4,M,121
2022-08-11,4,1,4,M,130
2022-08-11,4,1,4,NO,76
2022-08-11,4,1,4,NO,104
2022-08-11,5,1,5,M,75
2022-08-11,5,1,5,M,79
2022-08-11,5,1,5,M,80
2022-08-11,5,1,5,M,86
2022-08-11,5,1,5,M,103
2022-08-11,5,1,5,M,106
2022-08-11,5,1,5,M,107
2022-08-11,5,1,5,M,107
2022-08-11,5,1,5,M,109
2022-08-11,5,1,5,M,117
2022-08-11,5,1,5,M,123
2022-08-11,5,1,5,M,123
2022-08-11,5,1,5,M,145
2022-08-11,5,1,5,NO,68
2022-08-11,5,1,5,NO,74
2022-08-11,5,1,5,NO,74
2022-08-11,5,1,5,NO,85
2022-08-11,5,1,5,NO,86
2022-08-11,5,1,5,NO,86
2022-08-11,5,1,5,NO,87
2022-08-11,5,1,5,NO,95
2022-08-11,5,1,5,NO,96
2022-08-11,5,1,5,NO,96
2022-08-11,5,1,5,NO,97
2022-08-11,5,1,5,NO,103
2022-08-11,5,1,5,NO,103
2022-08-11,5,1,5,NO,106
2022-08-11,5,1,5,NO,111
2022-08-11,5,1,5,NO,133
2022-08-11,5,1,5,NO,134
2022-08-12,2,2,2,M,69
2022-08-12,2,2,2,M,70
2022-08-12,2,2,2,M,78
2022-08-12,2,2,2,M,101
2022-08-12,2,2,2,NO,67
2022-08-12,2,2,2,NO,79
2022-08-12,2,2,2,NO,80
2022-08-12,2,2,2,NO,80
2022-08-12,2,2,2,NO,98
2022-08-12,2,2,2,NO,104
2022-08-12,2,2,2,NO,122
2022-08-12,3,2,3,M,70
2022-08-12,3,2,3,M,79
2022-08-12,3,2,3,M,80
2022-08-12,3,2,3,M,104
2022-08-12,3,2,3,M,105
2022-08-12,3,2,3,M,105
2022-08-12,3,2,3,M,106
2022-08-12,3,2,3,M,106
2022-08-12,3,2,3,M,106
2022-08-12,3,2,3,M,108
2022-08-12,3,2,3,M,108
2022-08-12,3,2,3,M,108
2022-08-12,3,2,3,M,112
2022-08-12,3,2,3,M,121
2022-08-12,3,2,3,M,121
2022-08-12,3,2,3,M,123
2022-08-12,3,2,3,M,123
2022-08-12,3,2,3,M,123
2022-08-12,3,2,3,M,123
2022-08-12,3,2,3,M,123
2022-08-12,3,2,3,M,133
2022-08-12,3,2,3,NO,60
2022-08-12,3,2,3,NO,68
2022-08-12,3,2,3,NO,70
2022-08-12,3,2,3,NO,70
2022-08-12,3,2,3,NO,78
2022-08-12,3,2,3,NO,78
2022-08-12,3,2,3,NO,98
2022-08-12,3,2,3,NO,103
2022-08-12,3,2,3,NO,105
2022-08-12,3,2,3,NO,106
2022-08-12,3,2,3,NO,107
2022-08-12,3,2,3,NO,108
2022-08-12,3,2,3,NO,108
2022-08-12,3,2,3,NO,121
2022-08-12,3,2,3,NO,121
2022-08-12,3,2,3,NO,121
2022-08-12,3,2,3,NO,123
2022-08-12,3,2,3,NO,134
2022-08-12,4,2,4,M,107
2022-08-12,4,2,4,M,108
2022-08-12,4,2,4,M,108
2022-08-12,4,2,4,M,108
2022-08-12,4,2,4,M,108
2022-08-12,4,2,4,M,121
2022-08-12,4,2,4,M,122
2022-08-12,4,2,4,M,123
2022-08-12,4,2,4,M,133
2022-08-12,4,2,4,M,142
2022-08-12,4,2,4,NO,105
2022-08-12,4,2,4,NO,106
2022-08-12,4,2,4,NO,108
2022-08-12,4,2,4,NO,108
2022-08-12,4,2,4,NO,108
2022-08-12,4,2,4,NO,120
2022-08-12,4,2,4,NO,133
2022-08-12,4,2,4,NO,133
2022-08-16,2,1,2,M,89
2022-08-16,2,1,2,M,129
2022-08-16,2,1,2,NO,60
2022-08-16,2,1,2,NO,70
2022-08-16,2,1,2,NO,70
2022-08-16,2,1,2,NO,79
2022-08-16,2,1,2,NO,123
2022-08-16,3,1,3,M,98
2022-08-16,3,1,3,M,108
2022-08-16,3,1,3,M,108
2022-08-16,3,1,3,M,110
2022-08-16,3,1,3,M,112
2022-08-16,3,1,3,M,121
2022-08-16,3,1,3,M,121
2022-08-16,3,1,3,NO,56
2022-08-16,3,1,3,NO,86
2022-08-16,3,1,3,NO,104
2022-08-16,3,1,3,NO,106
2022-08-16,3,1,3,NO,107
2022-08-16,3,1,3,NO,107
2022-08-16,3,1,3,NO,109
2022-08-16,3,1,3,NO,120
2022-08-16,3,1,3,NO,121
2022-08-16,3,1,3,NO,121
2022-08-16,3,1,3,NO,143
2022-08-16,4,1,4,M,104
2022-08-16,4,1,4,M,104
2022-08-16,4,1,4,M,106
2022-08-16,4,1,4,M,107
2022-08-16,4,1,4,M,109
2022-08-16,4,1,4,M,111
2022-08-16,4,1,4,M,111
2022-08-16,4,1,4,M,121
2022-08-16,4,1,4,M,125
2022-08-16,4,1,4,M,132
2022-08-16,4,1,4,NO,79
2022-08-16,4,1,4,NO,103
2022-08-16,4,1,4,NO,105
2022-08-16,4,1,4,NO,108
2022-08-16,4,1,4,NO,111
2022-08-16,4,1,4,NO,111
2022-08-16,4,1,4,NO,111
2022-08-16,4,1,4,NO,128
2022-08-16,4,1,4,NO,132
2022-08-16,4,1,4,NO,132
2022-08-16,4,1,4,NO,132
2022-08-16,4,1,4,NO,133
2022-08-16,4,1,4,NO,134
2022-08-16,5,1,5,M,102
2022-08-16,5,1,5,M,103
2022-08-16,5,1,5,M,104
2022-08-16,5,1,5,M,105
2022-08-16,5,1,5,M,106
2022-08-16,5,1,5,M,106
2022-08-16,5,1,5,M,106
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,107
2022-08-16,5,1,5,M,108
2022-08-16,5,1,5,M,108
2022-08-16,5,1,5,M,109
2022-08-16,5,1,5,M,112
2022-08-16,5,1,5,M,121
2022-08-16,5,1,5,M,121
2022-08-16,5,1,5,M,121
2022-08-16,5,1,5,M,121
2022-08-16,5,1,5,NO,107
2022-08-16,5,1,5,NO,107
2022-08-16,5,1,5,NO,107
2022-08-16,5,1,5,NO,108
2022-08-16,5,1,5,NO,120
2022-08-16,5,1,5,NO,120
2022-08-16,5,1,5,NO,121
2022-08-16,5,1,5,NO,121
2022-08-16,5,1,5,NO,121
2022-08-17,3,1,3,M,70
2022-08-17,3,1,3,M,104
2022-08-17,3,1,3,M,104
2022-08-17,3,1,3,M,104
2022-08-17,3,1,3,M,105
2022-08-17,3,1,3,M,106
2022-08-17,3,1,3,M,107
2022-08-17,3,1,3,M,107
2022-08-17,3,1,3,M,108
2022-08-17,3,1,3,M,109
2022-08-17,3,1,3,M,121
2022-08-17,3,1,3,M,123
2022-08-17,3,1,3,M,123
2022-08-17,3,1,3,M,124
2022-08-17,3,1,3,M,128
2022-08-17,3,1,3,NO,60
2022-08-17,3,1,3,NO,100
2022-08-17,3,1,3,NO,103
2022-08-17,3,1,3,NO,105
2022-08-17,3,1,3,NO,105
2022-08-17,3,1,3,NO,106
2022-08-17,3,1,3,NO,107
2022-08-17,3,1,3,NO,108
2022-08-17,3,1,3,NO,108
2022-08-17,3,1,3,NO,108
2022-08-17,3,1,3,NO,108
2022-08-17,3,1,3,NO,109
2022-08-17,3,1,3,NO,121
2022-08-17,3,1,3,NO,121
2022-08-17,3,1,3,NO,121
2022-08-17,3,1,3,NO,121
2022-08-17,3,1,3,NO,123
2022-08-17,3,1,3,NO,123
2022-08-17,3,1,3,NO,132
2022-08-17,3,1,3,NO,133
2022-08-17,3,1,3,NO,133
2022-08-17,3,1,3,NO,134
2022-08-17,3,2,3,M,65
2022-08-17,3,2,3,M,74
2022-08-17,3,2,3,M,75
2022-08-17,3,2,3,M,75
2022-08-17,3,2,3,M,75
2022-08-17,3,2,3,M,87
2022-08-17,3,2,3,M,90
2022-08-17,3,2,3,NO,58
2022-08-17,3,2,3,NO,75
2022-08-17,3,2,3,NO,75
2022-08-17,3,2,3,NO,78
2022-08-17,3,2,3,NO,78
2022-08-17,3,2,3,NO,86
2022-08-17,3,2,3,NO,87
2022-08-17,3,2,3,NO,89
2022-08-17,6,2,6,M,60
2022-08-17,6,2,6,M,60
2022-08-17,6,2,6,M,70
2022-08-17,6,2,6,M,70
2022-08-17,6,2,6,M,78
2022-08-17,6,2,6,M,80
2022-08-17,6,2,6,M,89
2022-08-17,6,2,6,M,100
2022-08-17,6,2,6,M,104
2022-08-17,6,2,6,M,104
2022-08-17,6,2,6,M,105
2022-08-17,6,2,6,M,105
2022-08-17,6,2,6,M,106
2022-08-17,6,2,6,M,107
2022-08-17,6,2,6,M,108
2022-08-17,6,2,6,M,108
2022-08-17,6,2,6,M,108
2022-08-17,6,2,6,M,108
2022-08-17,6,2,6,M,108
2022-08-17,6,2,6,M,109
2022-08-17,6,2,6,M,109
2022-08-17,6,2,6,M,109
2022-08-17,6,2,6,M,111
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,121
2022-08-17,6,2,6,M,123
2022-08-17,6,2,6,M,123
2022-08-17,6,2,6,NO,57
2022-08-17,6,2,6,NO,59
2022-08-17,6,2,6,NO,60
2022-08-17,6,2,6,NO,60
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,70
2022-08-17,6,2,6,NO,79
2022-08-17,6,2,6,NO,80
2022-08-17,6,2,6,NO,88
2022-08-17,6,2,6,NO,98
2022-08-17,6,2,6,NO,104
2022-08-17,6,2,6,NO,104
2022-08-17,6,2,6,NO,106
2022-08-17,6,2,6,NO,108
2022-08-17,6,2,6,NO,108
2022-08-17,6,2,6,NO,108
2022-08-17,6,2,6,NO,121
2022-08-17,6,2,6,NO,121
2022-08-17,6,2,6,NO,122
2022-08-17,6,2,6,NO,122
2022-08-17,6,2,6,NO,123
2022-08-17,6,2,6,NO,123
2022-08-17,6,2,6,NO,125
2022-08-17,6,2,6,NO,133
2022-08-17,6,2,6,NO,133
2022-08-17,10,2,10,M,50
2022-08-17,10,2,10,M,76
2022-08-17,10,2,10,M,76
2022-08-17,10,2,10,M,79
2022-08-17,10,2,10,M,95
2022-08-17,10,2,10,M,98
2022-08-17,10,2,10,M,108
2022-08-17,10,2,10,M,109
2022-08-17,10,2,10,M,164
2022-08-17,10,2,10,NO,60
2022-08-17,10,2,10,NO,60
2022-08-17,10,2,10,NO,60
2022-08-17,10,2,10,NO,68
2022-08-17,10,2,10,NO,70
2022-08-17,10,2,10,NO,70
2022-08-17,10,2,10,NO,70
2022-08-17,10,2,10,NO,70
2022-08-17,10,2,10,NO,75
2022-08-17,10,2,10,NO,79
2022-08-17,10,2,10,NO,85
2022-08-17,10,2,10,NO,94
2022-08-17,10,2,10,NO,106
2022-08-17,10,2,10,NO,107
2022-08-17,10,2,10,NO,108
2022-08-17,10,2,10,NO,108
2022-08-17,10,2,10,NO,108
2022-08-17,10,2,10,NO,109
2022-08-17,10,2,10,NO,121
2022-08-17,10,2,10,NO,123
2022-08-17,10,2,10,NO,134
2022-08-18,2,2,2,M,108
2022-08-18,2,2,2,M,121
2022-08-18,2,2,2,M,134
2022-08-18,2,2,2,M,143
2022-08-18,2,2,2,M,147
2022-08-18,2,2,2,NO,108
2022-08-18,2,2,2,NO,109
2022-08-18,2,2,2,NO,109
2022-08-18,2,2,2,NO,130
2022-08-18,2,2,2,NO,157
2022-08-18,3,4,3,M,67
2022-08-18,3,4,3,M,79
2022-08-18,3,4,3,M,108
2022-08-18,3,4,3,M,108
2022-08-18,3,4,3,M,108
2022-08-18,3,4,3,M,109
2022-08-18,3,4,3,NO,50
2022-08-18,3,4,3,NO,67
2022-08-18,3,4,3,NO,70
2022-08-18,3,4,3,NO,70
2022-08-18,3,4,3,NO,70
2022-08-18,3,4,3,NO,78
2022-08-18,3,4,3,NO,80
2022-08-18,3,4,3,NO,87
2022-08-18,3,4,3,NO,89
2022-08-18,3,4,3,NO,121
2022-08-18,3,4,3,NO,122
2022-08-18,3,4,3,NO,134
2022-08-18,4,2,4,M,60
2022-08-18,4,2,4,M,75
2022-08-18,4,2,4,M,76
2022-08-18,4,2,4,M,79
2022-08-18,4,2,4,M,80
2022-08-18,4,2,4,M,104
2022-08-18,4,2,4,M,104
2022-08-18,4,2,4,M,121
2022-08-18,4,2,4,M,121
2022-08-18,4,2,4,M,145
2022-08-18,4,2,4,NO,50
2022-08-18,4,2,4,NO,60
2022-08-18,4,2,4,NO,70
2022-08-18,4,2,4,NO,70
2022-08-18,4,2,4,NO,70
2022-08-18,4,2,4,NO,75
2022-08-18,4,2,4,NO,86
2022-08-18,4,2,4,NO,87
2022-08-18,4,2,4,NO,89
2022-08-18,4,2,4,NO,108
2022-08-18,4,2,4,NO,108
2022-08-18,4,2,4,NO,121
2022-08-18,4,2,4,NO,122
2022-08-18,4,2,4,NO,128
2022-08-18,4,3,4,M,79
2022-08-18,4,3,4,M,79
2022-08-18,4,3,4,M,89
2022-08-18,4,3,4,M,90
2022-08-18,4,3,4,M,139
2022-08-18,4,3,4,NO,54
2022-08-18,4,3,4,NO,57
2022-08-18,4,3,4,NO,67
2022-08-18,4,3,4,NO,67
2022-08-18,4,3,4,NO,68
2022-08-18,4,3,4,NO,70
2022-08-18,4,3,4,NO,78
2022-08-18,4,3,4,NO,79
2022-08-18,4,3,4,NO,79
2022-08-18,4,3,4,NO,79
2022-08-18,4,3,4,NO,79
2022-08-18,4,3,4,NO,80
2022-08-18,4,3,4,NO,87
2022-08-18,4,3,4,NO,89
2022-08-18,4,3,4,NO,98
2022-08-18,4,3,4,NO,109
2022-08-18,4,3,4,NO,121
2022-08-18,4,3,4,NO,123
2022-08-25,1,1,1,M,70
2022-08-25,1,1,1,M,87
2022-08-25,1,1,1,M,101
2022-08-25,1,1,1,M,109
2022-08-25,1,1,1,M,111
2022-08-25,1,1,1,M,121
2022-08-25,1,1,1,M,128
2022-08-25,1,1,1,NO,76
2022-08-25,1,1,1,NO,84
2022-08-25,1,1,1,NO,88
2022-08-25,1,1,1,NO,127
2022-08-25,1,1,1,NO,128
2022-08-25,2,1,2,M,67
2022-08-25,2,1,2,M,67
2022-08-25,2,1,2,M,80
2022-08-25,2,1,2,NO,56
2022-08-25,2,1,2,NO,78
2022-08-25,2,1,2,NO,79
2022-08-25,2,1,2,NO,79
2022-08-25,2,1,2,NO,79
2022-08-25,2,1,2,NO,80
2022-08-25,2,1,2,NO,86
2022-08-25,2,1,2,NO,103
2022-08-25,3,1,3,M,102
2022-08-25,3,1,3,M,103
2022-08-25,3,1,3,M,107
2022-08-25,3,1,3,M,107
2022-08-25,3,1,3,M,108
2022-08-25,3,1,3,M,109
2022-08-25,3,1,3,M,109
2022-08-25,3,1,3,M,111
2022-08-25,3,1,3,M,112
2022-08-25,3,1,3,M,112
2022-08-25,3,1,3,M,121
2022-08-25,3,1,3,M,132
2022-08-25,3,1,3,NO,102
2022-08-25,3,1,3,NO,102
2022-08-25,3,1,3,NO,105
2022-08-25,3,1,3,NO,109
2022-08-25,3,1,3,NO,109
2022-08-25,3,1,3,NO,111
2022-08-25,3,1,3,NO,121
2022-08-25,3,1,3,NO,121
2022-08-25,4,1,4,M,71
2022-08-25,4,1,4,M,73
2022-08-25,4,1,4,M,78
2022-08-25,4,1,4,M,80
2022-08-25,4,1,4,M,80
2022-08-25,4,1,4,M,80
2022-08-25,4,1,4,M,87
2022-08-25,4,1,4,M,88
2022-08-25,4,1,4,M,98
2022-08-25,4,1,4,M,108
2022-08-25,4,1,4,M,109
2022-08-25,4,1,4,M,113
2022-08-25,4,1,4,M,117
2022-08-25,4,1,4,M,122
2022-08-25,4,1,4,M,132
2022-08-25,4,1,4,NO,57
2022-08-25,4,1,4,NO,67
2022-08-25,4,1,4,NO,68
2022-08-25,4,1,4,NO,68
2022-08-25,4,1,4,NO,70
2022-08-25,4,1,4,NO,70
2022-08-25,4,1,4,NO,70
2022-08-25,4,1,4,NO,70
2022-08-25,4,1,4,NO,76
2022-08-25,4,1,4,NO,76
2022-08-25,4,1,4,NO,78
2022-08-25,4,1,4,NO,79
2022-08-25,4,1,4,NO,79
2022-08-25,4,1,4,NO,79
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,80
2022-08-25,4,1,4,NO,87
2022-08-25,4,1,4,NO,87
2022-08-25,4,1,4,NO,89
