village.nom,fiche_acheteur.date,fiche_acheteur.collecte_poids1,nombre_sortie_vente
Ambolikapiky,2021-09-14,0,1
Ambolikapiky,2021-09-14,0.5,1
Ambolikapiky,2021-09-14,0.5,1
Ambolikapiky,2021-09-14,1,1
Ambolikapiky,2021-09-14,1,1
Ambolikapiky,2021-09-14,2,1
Ambolikapiky,2021-09-14,2,1
Ambolikapiky,2021-09-14,2,1
Ambolikapiky,2021-09-14,3,1
Ambolikapiky,2021-09-15,0,1
Ambolikapiky,2021-09-15,0,1
Ambolikapiky,2021-09-15,0.5,1
Ambolikapiky,2021-09-15,0.5,1
Ambolikapiky,2021-09-15,1,1
Ambolikapiky,2021-09-15,1,1
Ambolikapiky,2021-09-15,1,1
Ambolikapiky,2021-09-16,0,1
Ambolikapiky,2021-09-16,0.5,1
Ambolikapiky,2021-09-16,0.5,1
Ambolikapiky,2021-09-16,0.5,1
Ambolikapiky,2021-09-16,0.5,1
Ambolikapiky,2021-09-16,0.5,1
Ambolikapiky,2021-09-16,2,1
Ambolikapiky,2021-09-16,2,1
Ambolikapiky,2021-09-16,3,1
Ambolikapiky,2021-09-16,3,1
Ambolikapiky,2021-09-17,0,1
Ambolikapiky,2021-09-17,0.5,1
Ambolikapiky,2021-09-17,0.5,1
Ambolikapiky,2021-09-17,1,1
Ambolikapiky,2021-09-17,2,1
Ambolikapiky,2021-09-18,0.5,1
Ambolikapiky,2021-09-18,0.5,1
Ambolikapiky,2021-09-18,0.5,1
Ambolikapiky,2021-09-18,0.5,1
Ambolikapiky,2021-09-18,1,1
Ambolikapiky,2021-09-18,1,1
Ambolikapiky,2021-09-18,1,1
Ambolikapiky,2021-09-18,1,1
Ambolikapiky,2021-09-18,1,1
Ambolikapiky,2021-09-18,1.5,1
Ambolikapiky,2021-09-18,2,1
Ambolikapiky,2021-09-20,0,1
Ambolikapiky,2021-09-20,0,1
Ambolikapiky,2021-09-20,0,1
Ambolikapiky,2021-09-20,1,1
Ambolikapiky,2021-09-20,1,1
Ambolikapiky,2021-09-20,2,1
Ambolikapiky,2021-09-20,3,1
Ambolikapiky,2021-09-20,3,1
Ambolikapiky,2021-09-21,0,1
Ambolikapiky,2021-09-21,0,1
Ambolikapiky,2021-09-21,0.5,1
Ambolikapiky,2021-09-21,0.5,1
Ambolikapiky,2021-09-21,0.5,1
Ambolikapiky,2021-09-21,1,1
Ambolikapiky,2021-09-21,1,1
Ambolikapiky,2021-09-21,2,1
Ambolikapiky,2021-09-22,0,1
Ambolikapiky,2021-09-22,0.5,1
Ambolikapiky,2021-09-22,0.5,1
Ambolikapiky,2021-09-22,0.5,1
Ambolikapiky,2021-09-22,0.5,1
Ambolikapiky,2021-09-22,1,1
Ambolikapiky,2021-09-22,1,1
Ambolikapiky,2021-09-22,1,1
Ambolikapiky,2021-09-22,2,1
Ambolikapiky,2021-09-23,0.5,1
Ambolikapiky,2021-09-23,0.5,1
Ambolikapiky,2021-09-23,0.5,1
Ambolikapiky,2021-09-23,0.5,1
Ambolikapiky,2021-09-23,0.5,1
Ambolikapiky,2021-09-23,2,1
Ambolikapiky,2021-09-23,2,1
Ambolikapiky,2021-09-23,2,1
Ambolikapiky,2021-09-23,3,1
Ambolikapiky,2021-09-23,3,1
Ambolikapiky,2021-09-24,0.5,1
Ambolikapiky,2021-09-24,0.5,1
Ambolikapiky,2021-09-24,0.5,1
Ambolikapiky,2021-09-24,0.5,1
Ambolikapiky,2021-09-24,0.5,1
Ambolikapiky,2021-09-24,1,1
Ambolikapiky,2021-09-24,1,1
Ambolikapiky,2021-09-24,1,1
Ambolikapiky,2021-09-24,2,1
Ambolikapiky,2021-09-25,0.5,1
Ambolikapiky,2021-09-25,0.5,1
Ambolikapiky,2021-09-25,0.5,1
Ambolikapiky,2021-09-25,0.5,1
Ambolikapiky,2021-09-25,1,1
Ambolikapiky,2021-09-25,2,1
Ambolikapiky,2021-09-25,2,1
Ambolikapiky,2021-09-26,0,1
Ambolikapiky,2021-09-26,0,1
Ambolikapiky,2021-09-26,0.5,1
Ambolikapiky,2021-09-26,0.5,1
Ambolikapiky,2021-09-26,0.5,1
Ambolikapiky,2021-09-26,0.5,1
Ambolikapiky,2021-09-26,0.5,1
Ambolikapiky,2021-09-26,1,1
Ambolikapiky,2021-09-26,1,1
Ambolikapiky,2021-09-26,1,1
Ambolikapiky,2021-09-26,3,1
Ambolikapiky,2021-09-27,0,1
Ambolikapiky,2021-09-27,0.5,1
Ambolikapiky,2021-09-27,0.5,1
Ambolikapiky,2021-09-27,0.5,1
Ambolikapiky,2021-09-27,1,1
Ambolikapiky,2021-09-27,1,1
Ambolikapiky,2021-09-27,1,1
Ambolikapiky,2021-09-27,1,1
Ambolikapiky,2021-09-28,0,1
Ambolikapiky,2021-09-28,0,1
Ambolikapiky,2021-09-28,0.5,1
Ambolikapiky,2021-09-28,0.5,1
Ambolikapiky,2021-09-28,0.5,1
Ambolikapiky,2021-09-28,0.5,1
Ambolikapiky,2021-09-28,1,1
Ambolikapiky,2021-09-28,1,1
Ambolikapiky,2021-09-28,2,1
Ambolikapiky,2021-09-28,2,1
Ambolikapiky,2021-09-29,1,1
Ambolikapiky,2021-09-29,1.5,1
Ambolikapiky,2021-09-30,0,1
Ambolikapiky,2021-09-30,0.5,1
Ambolikapiky,2021-09-30,0.5,1
Ambolikapiky,2021-09-30,0.5,1
Ambolikapiky,2021-09-30,0.5,1
Ambolikapiky,2021-09-30,1,1
Ambolikapiky,2021-09-30,1,1
Ambolikapiky,2021-09-30,1,1
Ambolikapiky,2021-09-30,1,1
Ambolikapiky,2021-09-30,1,1
Ambolikapiky,2021-09-30,2,1
Ambolikapiky,2021-09-30,2,1
Ambolikapiky,2021-09-30,2,1
Ambolikapiky,2021-09-30,2,1
Ambolikapiky,2021-09-30,2,1
Ambolikapiky,2021-10-01,0,1
Ambolikapiky,2021-10-01,0.5,1
Ambolikapiky,2021-10-01,0.5,1
Ambolikapiky,2021-10-01,0.5,1
Ambolikapiky,2021-10-01,0.5,1
Ambolikapiky,2021-10-01,1,1
Ambolikapiky,2021-10-01,1,1
Ambolikapiky,2021-10-01,1,1
Ambolikapiky,2021-10-01,1.5,1
Ambolikapiky,2021-10-01,2,1
Ambolikapiky,2021-10-01,2,1
Ambolikapiky,2021-10-01,2,1
Ambolikapiky,2021-10-02,0,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,0.5,1
Ambolikapiky,2021-10-02,1,1
Ambolikapiky,2021-10-02,1,1
Ambolikapiky,2021-10-02,1,1
Ambolikapiky,2021-10-02,2,1
Ambolikapiky,2021-10-03,0,1
Ambolikapiky,2021-10-03,0,1
Ambolikapiky,2021-10-03,0,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,0.5,1
Ambolikapiky,2021-10-03,1,1
Ambolikapiky,2021-10-03,1,1
Ambolikapiky,2021-10-03,1,1
Ambolikapiky,2021-10-04,0,1
Ambolikapiky,2021-10-04,0.5,1
Ambolikapiky,2021-10-04,0.5,1
Ambolikapiky,2021-10-04,0.5,1
Ambolikapiky,2021-10-04,0.5,1
Ambolikapiky,2021-10-04,1,1
Ambolikapiky,2021-10-04,2,1
Ambolikapiky,2021-10-04,2,1
Ambolikapiky,2021-10-04,4,1
Ambolikapiky,2021-10-05,0,1
Ambolikapiky,2021-10-05,0,1
Ambolikapiky,2021-10-05,0,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,0.5,1
Ambolikapiky,2021-10-05,1,1
Ambolikapiky,2021-10-05,1,1
Ambolikapiky,2021-10-05,2,1
Ambolikapiky,2021-10-06,0,1
Ambolikapiky,2021-10-06,0,1
Ambolikapiky,2021-10-06,0,1
Ambolikapiky,2021-10-06,0,1
Ambolikapiky,2021-10-06,0.5,1
Ambolikapiky,2021-10-06,0.5,1
Ambolikapiky,2021-10-06,0.5,1
Ambolikapiky,2021-10-06,0.5,1
Ambolikapiky,2021-10-06,0.5,1
Ambolikapiky,2021-10-06,1,1
Ambolikapiky,2021-10-06,1,1
Ambolikapiky,2021-10-06,2,1
Ambolikapiky,2021-10-07,0,1
Ambolikapiky,2021-10-07,0.5,1
Ambolikapiky,2021-10-07,0.5,1
Ambolikapiky,2021-10-07,0.5,1
Ambolikapiky,2021-10-07,1,1
Ambolikapiky,2021-10-07,1,1
Ambolikapiky,2021-10-07,1,1
Ambolikapiky,2021-10-07,1,1
Ambolikapiky,2021-10-07,1,1
Ambolikapiky,2021-10-07,2,1
Ambolikapiky,2021-10-07,2,1
Ambolikapiky,2021-10-07,2,1
Ambolikapiky,2021-10-07,3,2
Ambolikapiky,2021-10-08,0,1
Ambolikapiky,2021-10-08,0,1
Ambolikapiky,2021-10-08,0.5,1
Ambolikapiky,2021-10-08,0.5,1
Ambolikapiky,2021-10-08,0.5,1
Ambolikapiky,2021-10-08,1,1
Ambolikapiky,2021-10-08,1,1
Ambolikapiky,2021-10-09,0.5,1
Ambolikapiky,2021-10-09,0.5,1
Ambolikapiky,2021-10-09,0.5,1
Ambolikapiky,2021-10-09,0.5,1
Ambolikapiky,2021-10-09,1,1
Ambolikapiky,2021-10-09,1,1
Ambolikapiky,2021-10-09,1,1
Ambolikapiky,2021-10-09,2,1
Ambolikapiky,2021-10-10,0,1
Ambolikapiky,2021-10-10,0.5,1
Ambolikapiky,2021-10-10,0.5,1
Ambolikapiky,2021-10-10,1,1
Ambolikapiky,2021-10-10,1,1
Ambolikapiky,2021-10-10,1,1
Ambolikapiky,2021-10-10,3,1
Ambolikapiky,2021-10-11,0,1
Ambolikapiky,2021-10-11,0,1
Ambolikapiky,2021-10-11,0.5,1
Ambolikapiky,2021-10-11,0.5,1
Ambolikapiky,2021-10-11,0.5,1
Ambolikapiky,2021-10-11,1,1
Ambolikapiky,2021-10-11,1,1
Ambolikapiky,2021-10-11,1,1
Ambolikapiky,2021-10-11,2,1
Ambolikapiky,2021-10-12,0.5,1
Ambolikapiky,2021-10-12,1,1
Ambolikapiky,2021-10-12,1,1
Ambolikapiky,2021-10-12,2,1
Ambolikapiky,2021-10-13,0,1
Ambolikapiky,2021-10-13,0.5,1
Ambolikapiky,2021-10-13,0.5,1
Ambolikapiky,2021-10-13,0.5,1
Ambolikapiky,2021-10-13,1,1
Ambolikapiky,2021-10-13,1,1
Ambolikapiky,2021-10-14,0.5,1
Ambolikapiky,2021-10-14,0.5,1
Ambolikapiky,2021-10-14,2,1
Ambolikapiky,2021-10-14,4,2
Ambolikapiky,2021-10-15,0,1
Ambolikapiky,2021-10-15,0,1
Ambolikapiky,2021-10-15,0,1
Ambolikapiky,2021-10-15,0,1
Ambolikapiky,2022-01-04,0,1
Ambolikapiky,2022-01-04,0,1
Ambolikapiky,2022-01-26,1,1
Ambolikapiky,2022-01-26,2,1
Ambolikapiky,2022-01-26,2,1
Ambolikapiky,2022-01-26,2,1
Ambolikapiky,2022-01-26,4,1
Ambolikapiky,2022-01-26,4,1
Ambolikapiky,2022-01-27,0,1
Ambolikapiky,2022-01-27,0,1
Ambolikapiky,2022-01-27,0,1
Ambolikapiky,2022-01-27,0.5,1
Ambolikapiky,2022-01-27,1,1
Ambolikapiky,2022-01-27,2,1
Ambolikapiky,2022-01-31,3,1
Ambolikapiky,2022-01-31,7,1
Ambolikapiky,2022-01-31,8,1
Ambolikapiky,2022-02-02,0,1
Ambolikapiky,2022-02-02,0.5,1
Ambolikapiky,2022-02-02,0.5,1
Ambolikapiky,2022-02-02,0.5,1
Ambolikapiky,2022-02-02,0.5,1
Ambolikapiky,2022-02-02,0.5,1
Ambolikapiky,2022-02-02,1,1
Ambolikapiky,2022-02-02,1,1
Ambolikapiky,2022-02-02,1,1
Ambolikapiky,2022-02-02,11,1
Ambolikapiky,2022-02-04,0.5,1
Ambolikapiky,2022-02-04,0.5,1
Ambolikapiky,2022-02-04,2,1
Ambolikapiky,2022-02-04,2,1
Ambolikapiky,2022-02-07,2,1
Ambolikapiky,2022-03-03,0,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,0.5,1
Ambolikapiky,2022-03-03,1,1
Ambolikapiky,2022-03-03,2,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-03,0,1
Ambolikapiky,2022-04-06,0,1
Ambolikapiky,2022-04-06,0,1
Ambolikapiky,2022-04-06,0,2
Ambolikapiky,2022-04-06,0,2
Ambolikapiky,2022-04-09,0,1
Ambolikapiky,2022-04-09,0,1
Ambolikapiky,2022-04-09,0,1
Ambolikapiky,2022-04-09,0,1
Ambolikapiky,2022-04-09,0,1
Ambolikapiky,2022-04-09,0,2
Ambolikapiky,2022-04-09,0,2
Ambolikapiky,2022-04-09,0,2
Ambolikapiky,2022-04-09,0,2
Ambolikapiky,2022-04-09,0,2
Ambolikapiky,2022-04-09,0,3
Ambolikapiky,2022-04-09,0,3
Ambolikapiky,2022-04-09,0,3
Ambolikapiky,2022-04-09,0,3
Ambolikapiky,2022-04-12,0,1
Ambolikapiky,2022-04-12,0,1
Ambolikapiky,2022-04-12,0,1
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,2
Ambolikapiky,2022-04-12,0,3
Ambolikapiky,2022-04-12,0,3
Ambolikapiky,2022-04-15,0,1
Ambolikapiky,2022-04-15,0,2
Ambolikapiky,2022-04-15,0,2
Ambolikapiky,2022-04-15,0,2
Ambolikapiky,2022-04-15,0,2
Ambolikapiky,2022-04-15,0,2
Ambolikapiky,2022-04-15,0,3
Ambolikapiky,2022-04-15,0,4
Ambolikapiky,2022-04-15,0,4
Ambolikapiky,2022-04-15,0,4
Ambolikapiky,2022-04-18,0,1
Ambolikapiky,2022-04-18,0,2
Ambolikapiky,2022-04-18,0,2
Ambolikapiky,2022-04-18,0,2
Ambolikapiky,2022-04-18,0,2
Ambolikapiky,2022-04-18,0,3
Ambolikapiky,2022-04-18,0,3
Ambolikapiky,2022-04-18,0,3
Ambolikapiky,2022-04-18,0,3
Ambolikapiky,2022-04-21,0,1
Ambolikapiky,2022-04-21,0,1
Ambolikapiky,2022-04-21,0,1
Ambolikapiky,2022-04-21,0,1
Ambolikapiky,2022-04-21,0,2
Ambolikapiky,2022-04-21,0,2
Ambolikapiky,2022-04-21,0,3
Ambolikapiky,2022-04-21,0,3
Ambolikapiky,2022-04-21,0,3
Ambolikapiky,2022-04-21,0,3
Ambolikapiky,2022-04-21,0,3
Ambolikapiky,2022-04-24,0,1
Ambolikapiky,2022-04-24,0,1
Ambolikapiky,2022-04-24,0,1
Ambolikapiky,2022-04-24,0,1
Ambolikapiky,2022-04-24,0,1
Ambolikapiky,2022-04-24,0,2
Ambolikapiky,2022-04-24,0,2
Ambolikapiky,2022-04-24,0,2
Ambolikapiky,2022-04-24,0,2
Ambolikapiky,2022-04-24,0,3
Ambolikapiky,2022-04-24,0,3
Ambolikapiky,2022-04-24,0,4
Ambolikapiky,2022-04-24,0,4
Ambolikapiky,2022-04-27,0,1
Ambolikapiky,2022-04-27,0,1
Ambolikapiky,2022-04-27,0,2
Ambolikapiky,2022-04-27,0,2
Ambolikapiky,2022-04-27,0,2
Ambolikapiky,2022-04-27,0,2
Ambolikapiky,2022-04-27,0,2
Ambolikapiky,2022-04-27,0,3
Ambolikapiky,2022-04-27,0,4
Ambolikapiky,2022-04-30,0,1
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,2
Ambolikapiky,2022-04-30,0,3
Ambolikapiky,2022-04-30,0,3
Ambolikapiky,2022-04-30,0,3
Ambolikapiky,2022-04-30,0,3
Ambolikapiky,2022-04-30,0,3
Ambolikapiky,2022-04-30,0,4
Ambolikapiky,2022-05-03,0,2
Ambolikapiky,2022-05-03,0,2
Ambolikapiky,2022-05-03,0,2
Ambolikapiky,2022-05-03,0,3
Ambolikapiky,2022-05-03,0,4
Ambolikapiky,2022-05-03,0,4
Ambolikapiky,2022-05-06,0,1
Ambolikapiky,2022-05-06,0,1
Ambolikapiky,2022-05-06,0,1
Ambolikapiky,2022-05-06,0,2
Ambolikapiky,2022-05-06,0,2
Ambolikapiky,2022-05-06,0,2
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-09,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-12,0,1
Ambolikapiky,2022-05-13,0,1
Ambolikapiky,2022-05-15,0,1
Ambolikapiky,2022-05-15,0,1
Ambolikapiky,2022-05-15,0,1
Ambolikapiky,2022-05-15,0,1
Ambolikapiky,2022-05-15,0,1
Ambolikapiky,2022-05-18,0,1
Ambolikapiky,2022-05-18,0,1
Ambolikapiky,2022-05-18,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-24,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,1
Ambolikapiky,2022-05-27,0,3
Ambolikapiky,2022-05-27,0,3
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-05-30,0,1
Ambolikapiky,2022-06-02,0,1
Ambolikapiky,2022-06-02,0,1
Ambolikapiky,2022-06-02,0,1
Ambolikapiky,2022-06-02,0,1
Ambolikapiky,2022-06-02,0,1
Ambolikapiky,2022-06-05,0,1
Ambolikapiky,2022-06-05,0,1
Ambolikapiky,2022-06-05,0,1
Ambolikapiky,2022-06-05,0,1
Ambolikapiky,2022-06-05,0,1
Ampitsopitsoka,2021-05-07,10,1
Ampitsopitsoka,2021-05-07,30,3
Ampitsopitsoka,2021-05-09,25,4
Ampitsopitsoka,2021-05-09,50,4
Ampitsopitsoka,2021-05-10,40,2
Ampitsopitsoka,2021-05-10,50,0
Ampitsopitsoka,2021-05-11,20,4
Ampitsopitsoka,2021-05-11,24,3
Ampitsopitsoka,2021-05-12,11,3
Ampitsopitsoka,2021-05-12,15,3
Ampitsopitsoka,2021-05-12,16,2
Ampitsopitsoka,2021-05-12,17,4
Ampitsopitsoka,2021-05-13,12,2
Ampitsopitsoka,2021-05-13,13,3
Ampitsopitsoka,2021-05-18,22,3
Ampitsopitsoka,2021-05-18,30,2
Ampitsopitsoka,2021-05-19,18,2
Ampitsopitsoka,2021-05-19,20,2
Ampitsopitsoka,2021-05-20,29,3
Ampitsopitsoka,2021-05-20,30,3
Ampitsopitsoka,2021-05-25,30,2
Ampitsopitsoka,2021-05-25,30,3
Ampitsopitsoka,2021-05-25,40,6
Ampitsopitsoka,2021-05-26,20,2
Ampitsopitsoka,2021-05-26,20,2
Ampitsopitsoka,2021-05-26,30,2
Ampitsopitsoka,2021-05-26,37,3
Ampitsopitsoka,2021-05-26,57,3
Ampitsopitsoka,2021-05-27,15,2
Ampitsopitsoka,2021-05-27,20,2
Ampitsopitsoka,2021-05-27,20,3
Ampitsopitsoka,2021-05-27,28,2
Ampitsopitsoka,2021-05-27,30,4
Ampitsopitsoka,2021-05-27,30,4
Ampitsopitsoka,2021-05-27,40,3
Ampitsopitsoka,2021-05-27,48,3
Ampitsopitsoka,2021-05-29,30,2
Ampitsopitsoka,2021-05-29,43,6
Ampitsopitsoka,2021-06-23,28,3
Ampitsopitsoka,2021-06-23,40,6
Ampitsopitsoka,2021-07-05,20,4
Ampitsopitsoka,2021-07-05,38,6
Ampitsopitsoka,2021-07-05,48,6
Ampitsopitsoka,2021-07-06,30,4
Ampitsopitsoka,2021-07-06,30,6
Ampitsopitsoka,2021-07-06,42,3
Ampitsopitsoka,2021-07-07,20,4
Ampitsopitsoka,2021-07-08,25,6
Ampitsopitsoka,2021-07-08,30,6
Ampitsopitsoka,2021-07-10,20,3
Ampitsopitsoka,2021-07-10,20,4
Ampitsopitsoka,2021-07-11,20,3
Ampitsopitsoka,2021-07-11,30,4
Ampitsopitsoka,2021-07-12,20,6
Ampitsopitsoka,2021-07-12,50,4
Ampitsopitsoka,2021-07-13,40,4
Ampitsopitsoka,2021-07-13,50,8
Ampitsopitsoka,2021-07-19,25,6
Ampitsopitsoka,2021-07-19,26,3
Ampitsopitsoka,2021-07-19,30,6
Ampitsopitsoka,2021-07-20,24,6
Ampitsopitsoka,2021-07-21,16,3
Ampitsopitsoka,2021-07-21,30,6
Ampitsopitsoka,2021-07-22,20,6
Ampitsopitsoka,2021-07-22,25,4
Ampitsopitsoka,2021-07-26,16,3
Ampitsopitsoka,2021-07-26,27,4
Ampitsopitsoka,2021-07-27,26,3
Ampitsopitsoka,2021-07-27,26,4
Ampitsopitsoka,2021-07-28,21,6
Ampitsopitsoka,2021-07-28,27,8
Ampitsopitsoka,2021-07-28,38,8
Ampitsopitsoka,2021-07-29,4,6
Ampitsopitsoka,2022-02-15,18,4
Ampitsopitsoka,2022-02-15,20,3
Ampitsopitsoka,2022-02-15,20,4
Ampitsopitsoka,2022-02-15,20,6
Ampitsopitsoka,2022-02-15,26,4
Ampitsopitsoka,2022-02-16,10,4
Ampitsopitsoka,2022-02-16,14,3
Ampitsopitsoka,2022-02-16,20,3
Ampitsopitsoka,2022-02-16,23,4
Ampitsopitsoka,2022-02-16,27,4
Ampitsopitsoka,2022-02-18,14,3
Ampitsopitsoka,2022-02-18,15,3
Ampitsopitsoka,2022-02-18,30,4
Ampitsopitsoka,2022-02-18,30,4
Ampitsopitsoka,2022-02-18,30,6
Ampitsopitsoka,2022-02-19,10,3
Ampitsopitsoka,2022-02-19,15,3
Ampitsopitsoka,2022-02-19,18,4
Ampitsopitsoka,2022-02-19,19,4
Ampitsopitsoka,2022-02-19,20,4
Ampitsopitsoka,2022-03-01,15,3
Ampitsopitsoka,2022-03-01,17,4
Ampitsopitsoka,2022-03-01,18,3
Ampitsopitsoka,2022-03-01,20,3
Ampitsopitsoka,2022-03-01,24,3
Ampitsopitsoka,2022-03-02,9,3
Ampitsopitsoka,2022-03-02,10,3
Ampitsopitsoka,2022-03-02,11,4
Ampitsopitsoka,2022-03-02,17,4
Ampitsopitsoka,2022-03-02,18,4
Ampitsopitsoka,2022-03-08,3,1
Ampitsopitsoka,2022-03-08,5,1
Ampitsopitsoka,2022-03-08,7,1
Ampitsopitsoka,2022-03-08,10,1
Ampitsopitsoka,2022-03-08,11,1
Ampitsopitsoka,2022-03-09,2,1
Ampitsopitsoka,2022-03-09,3,1
Ampitsopitsoka,2022-03-09,5,1
Ampitsopitsoka,2022-03-09,6,1
Ampitsopitsoka,2022-03-09,8,1
Ampitsopitsoka,2022-03-17,2,1
Ampitsopitsoka,2022-03-17,3,1
Ampitsopitsoka,2022-03-17,3.5,1
Ampitsopitsoka,2022-03-17,7,1
Ampitsopitsoka,2022-03-17,10,1
Ampitsopitsoka,2022-03-18,3,1
Ampitsopitsoka,2022-03-18,5,1
Ampitsopitsoka,2022-03-18,6,1
Ampitsopitsoka,2022-03-18,9,1
Ampitsopitsoka,2022-03-18,15,1
Ampitsopitsoka,2022-04-05,5,3
Ampitsopitsoka,2022-04-05,11,4
Ampitsopitsoka,2022-04-05,16,8
Ampitsopitsoka,2022-04-05,19,8
Ampitsopitsoka,2022-04-05,20,6
Ampitsopitsoka,2022-04-06,9,4
Ampitsopitsoka,2022-04-06,9,4
Ampitsopitsoka,2022-04-06,10,4
Ampitsopitsoka,2022-04-06,11,6
Ampitsopitsoka,2022-04-06,15,4
Ampitsopitsoka,2022-04-06,16,4
Ampitsopitsoka,2022-04-06,19,8
Ampitsopitsoka,2022-04-06,20,4
Ampitsopitsoka,2022-04-06,20,12
Ampitsopitsoka,2022-04-06,27,12
Ampitsopitsoka,2022-04-13,8,4
Ampitsopitsoka,2022-04-13,9,6
Ampitsopitsoka,2022-04-13,10,4
Ampitsopitsoka,2022-04-13,17,3
Ampitsopitsoka,2022-04-13,19,4
Ampitsopitsoka,2022-04-14,6,4
Ampitsopitsoka,2022-04-14,9,6
Ampitsopitsoka,2022-04-14,10,3
Ampitsopitsoka,2022-04-14,11,4
Ampitsopitsoka,2022-04-14,16,7
Ampitsopitsoka,2022-04-18,7,6
Ampitsopitsoka,2022-04-18,9,3
Ampitsopitsoka,2022-04-18,15,4
Ampitsopitsoka,2022-04-18,18,3
Ampitsopitsoka,2022-04-18,19,4
Ampitsopitsoka,2022-04-19,9,8
Ampitsopitsoka,2022-04-19,11,4
Ampitsopitsoka,2022-04-19,17,5
Ampitsopitsoka,2022-04-19,18,3
Ampitsopitsoka,2022-04-19,21,5
Ampitsopitsoka,2022-04-24,6,4
Ampitsopitsoka,2022-04-24,7,4
Ampitsopitsoka,2022-04-24,8,3
Ampitsopitsoka,2022-04-24,10,5
Ampitsopitsoka,2022-04-24,11,4
Ampitsopitsoka,2022-04-25,3,2
Ampitsopitsoka,2022-04-25,13,5
Ampitsopitsoka,2022-04-25,15,3
Ampitsopitsoka,2022-04-25,17,4
Ampitsopitsoka,2022-04-25,23,6
Ampitsopitsoka,2022-05-07,10,7
Ampitsopitsoka,2022-05-07,17,5
Ampitsopitsoka,2022-05-07,23,9
Ampitsopitsoka,2022-05-07,25,6
Ampitsopitsoka,2022-05-07,30,7
Ampitsopitsoka,2022-05-12,8,8
Ampitsopitsoka,2022-05-12,9,12
