zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche_enqueteur.date;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;nombre_sortie_capture
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;2;0;;0;4000;;;2;2000;2022-01-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-18;2.1;0;;1;4000;;;1.1;2000;2022-01-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-28;4;0;;3.5;4000;;;0.5;2000;2022-01-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-27;0;0;;0;;0;2022-01-26;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-28;5;0;;3.5;4000;;;1.5;2000;2022-01-28;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-27;0;0;;0;;0;2022-01-26;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;1;0;;0.1;4000;;;0.9;2000;2022-02-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;1;0;;0.5;5000;;;0.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;1.4;0;;0.5;4000;;;0.9;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;2;0;;1;4000;;;1;2000;2022-02-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;2.5;0;;1;4000;;;1.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;3;0;;0.5;5000;;;2.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-01;3.6;0;;1;4000;;;2.6;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-02;0.5;0;;0.5;4000;;;0;0;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-02;2.5;0;;1;5000;;;1.5;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-02;3.5;0;;2.5;4000;;;1;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-02;4;0;;3;5000;;;1;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-07;0.6;0;;0.6;4000;;;0;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-07;2.5;0;;0.5;4000;;;2;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-07;3;0;;0;4500;;;3;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-07;4;0;;2.5;4000;;;1.5;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;0.5;0;;0.5;4000;;;0;0;2022-02-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;0.5;0.5;;0;4500;;;0;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;0.6;0;;0;4500;;;0.6;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;1;0;;1;4000;;;0;0;2022-02-08;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;1.5;0;;0;4000;;;1.5;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;3;0;;0;4500;;;3;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;3;0;;2;4000;;;1;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;3;0;;2;4000;;;1;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;3;0;;2;4000;;;1;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;4;0;;1.5;5000;;;2.5;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-09;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-09;1.5;0;;1.5;4000;;;0;0;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-09;2.1;0;;0;4000;;;2.1;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-09;2.1;0;;2;4000;;;0.1;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-09;3;0;;1;4000;;;2;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;1.5;0;;1.5;2500;;;0;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;1.5;0;;1.5;2500;;;0;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;2;0;0;0;4500;;;2;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;2.5;0;0;0;4500;;;2.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;2.5;0;;0;4500;;;2.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-14;3;0;0;1.5;4000;;;1.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;1.5;0;;0;4000;;;1.5;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;1.5;0;;0;4500;;;1.5;2000;2022-02-15;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;2;0;;0;4500;;;2;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;2;0;;1;2500;;;1;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;2;0;;1.5;2500;;;0.5;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;2.5;0;;1;2500;;;1.5;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;3;0;;1;5000;;;2;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;3.4;0;;2.5;5000;;;0.9;2000;2022-02-15;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;3.5;0;;0.5;5000;;;3;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-15;4.1;0;;1.1;5000;;;3;2000;2022-02-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;1.5;0;;1.5;2500;;;0;0;2022-02-16;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;2.5;0;;1;2500;;;1.5;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;2.5;0;;2;2500;;;0.5;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;3;0;;0;4500;;;3;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;3;0;;2.5;2500;;;0.5;2000;2022-02-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;3;0;;3;2500;;;0;0;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-16;4.4;0;;1.5;2500;;;2.9;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;0.5;0;;0;4000;;;0.5;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;0.9;0;;0;4000;;;0.9;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1;0;;0;4000;;;1;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1;0;;0;4000;;;1;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1;0;;1;4000;;;0;0;2022-02-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1;0;;1;4000;;;0;0;2022-02-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1.1;0;;1.1;4000;;;0;0;2022-02-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;1.5;0;;1;4000;;;0.5;2000;2022-02-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;2;0;;1;4000;;;1;2000;2022-02-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;2;0;;1;4000;;;1;2000;2022-02-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;2;0;;1.5;4000;;;0.5;2000;2022-02-22;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;2.5;0;;2;4000;;;0.5;2000;2022-02-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-22;3;0;;1;4000;;;2;2000;2022-02-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-23;2.5;0;;0;4000;;;2.5;2000;2022-02-23;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-22;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-23;3.5;0;;1.5;4000;;;2;2000;2022-02-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-22;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-21;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-25;2.5;0;;1.5;4000;;;1;2000;2022-02-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-24;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-23;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-25;3;0;;2;4000;;;1;2000;2022-02-25;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-24;0;0;;0;;0;2022-02-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-25;6;0;;1.5;4000;;;4.5;2000;2022-02-25;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-24;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-23;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;1;0;;1;4000;;;0;0;2022-03-01;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-27;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;1.1;0;;0.5;4000;;;0.6;2000;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;1.5;0;;1.5;4000;;;0;0;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;1.6;0;;0.1;4000;;;1.5;2000;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;2;0;;2;4000;;;0;0;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-01;2.5;0;;2;4000;;;0.5;2000;2022-03-01;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-28;0;0;;0;;0;2022-02-27;0;0;;0;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;0.1;0;;0.1;4000;;;0;0;2022-03-02;0;0;;0;;0;2022-03-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-28;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-03-02;0.5;0;;0;4000;;;0.5;2000;2022-03-02;0;0;;0;;0;2022-03-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-28;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;1
