zone_corecrabe.nom,region.nom,district.nom,commune.nom,fokontany.nom,village.nom,fiche_enqueteur.date,crabe.destination,crabe.sexe,crabe.taille
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-06,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,NO,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-07,3,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,63
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,65
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,70
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,93
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,117
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,135
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,135
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,140
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,141
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,M,185
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,97
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,117
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,1,NO,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,80
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,86
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,95
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,96
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,M,97
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,85
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-08,3,NO,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,75
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,90
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,100
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,105
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,110
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,115
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,120
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,125
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,129
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
Mahajanga,Boeny,Soalala,Soalala,Ankera,Sambiravo,2021-08-09,1,M,130
