village.nom;fiche_acheteur.date;fiche_acheteur.collecte_poids1;fiche_acheteur.collecte_prix1;fiche_acheteur.collecte_poids2;fiche_acheteur.collecte_prix2;fiche_acheteur.marche_local_poids;fiche_acheteur.marche_local_prix;fiche_acheteur.crabe_non_vendu_poids;fiche_acheteur.crabe_non_vendu_nombre;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_vente
Marotia;2022-03-18;30;2000;;;5;500;1;6;2022-03-18;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-17;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-16;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-15;2;2;Balance_(Garigary,_Kiriry);15;;0;8
Marotia;2022-03-20;10;2000;;;5;500;0;3;2022-03-20;2;2;Balance_(Garigary,_Kiriry);16;;0;2022-03-19;2;2;Balance_(Garigary,_Kiriry);16;;0;2022-03-18;2;2;Balance_(Garigary,_Kiriry);16;;0;2022-03-17;0;0;;0;;0;6
Marotia;2022-03-20;12;2000;;;5;500;0.5;5;2022-03-20;2;2;Balance_(Garigary,_Kiriry);10;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-19;1;1;Balance_(Garigary,_Kiriry);10;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-18;2;2;Balance_(Garigary,_Kiriry);10;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-03-17;0;0;;0;;0;5
Marotia;2022-03-20;15;2000;;;5;500;1;8;2022-03-20;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-19;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-18;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-17;1;1;Balance_(Garigary,_Kiriry);14;;0;3
Marotia;2022-03-20;18;2000;;;6;500;1;7;2022-03-20;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-19;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-18;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-03-17;1;1;Balance_(Garigary,_Kiriry);14;;0;4
Marotia;2022-03-20;25;2000;;;9;500;1;8;2022-03-20;1;1;Balance_(Garigary,_Kiriry);17;;0;2022-03-19;2;2;Balance_(Garigary,_Kiriry);17;;0;2022-03-18;2;2;Balance_(Garigary,_Kiriry);17;;0;2022-03-17;2;2;Balance_(Garigary,_Kiriry);17;;0;7
Marotia;2022-03-28;10;2000;;;3;500;0;0;2022-03-28;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-27;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-26;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-25;0;0;;0;;0;6
Marotia;2022-03-28;13;2000;;;4;500;0;0;2022-03-28;2;2;Ligne_au_mouillage_(Topitopy);20;;0;2022-03-27;2;2;Ligne_au_mouillage_(Topitopy);20;;0;2022-03-26;2;2;Ligne_au_mouillage_(Topitopy);20;;0;2022-03-25;2;2;Ligne_au_mouillage_(Topitopy);20;;0;8
Marotia;2022-03-28;15;2000;;;10;500;0;0;2022-03-28;2;2;Ligne_au_mouillage_(Topitopy);25;;0;2022-03-27;2;2;Ligne_au_mouillage_(Topitopy);25;;0;2022-03-26;0;0;;0;;0;2022-03-25;2;2;Ligne_au_mouillage_(Topitopy);25;;0;6
Marotia;2022-03-28;17;2000;;;10;500;0;0;2022-03-28;2;2;Ligne_au_mouillage_(Topitopy);18;;0;2022-03-27;2;2;Ligne_au_mouillage_(Topitopy);18;;0;2022-03-26;2;2;Ligne_au_mouillage_(Topitopy);18;;0;2022-03-25;2;2;Ligne_au_mouillage_(Topitopy);18;;0;8
Marotia;2022-03-28;20;2000;;;9;500;0;0;2022-03-28;2;2;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-27;2;2;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-26;2;2;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-03-25;2;2;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;8
Marotia;2022-04-03;10;1500;;;3;500;0;3;2022-04-03;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-02;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-03-31;0;0;;0;;0;3
Marotia;2022-04-03;10;1500;;;3;500;0.5;3;2022-04-03;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-02;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-03-31;0;0;;0;;0;3
Marotia;2022-04-03;11;1500;;;3;500;0;0;2022-04-03;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-02;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-01;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-31;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Marotia;2022-04-03;11;1500;;;3;500;1;8;2022-04-03;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-02;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-01;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-03-31;1;1;Crochet_Hazo_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Marotia;2022-04-03;12;1500;;;4;500;0;2;2022-04-03;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-04-02;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-03-31;0;0;;0;;0;3
Marotia;2022-04-03;12;1500;;;4;500;1;8;2022-04-03;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-04-02;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-03-31;0;0;;0;;0;3
Marotia;2022-04-03;18;1500;;;6;500;0;2;2022-04-03;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-02;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-03-31;0;0;;0;;0;5
Marotia;2022-04-03;18;1500;;;6;1500;0;2;2022-04-03;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-02;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-01;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-03-31;0;0;;0;;0;5
Marotia;2022-04-03;20;1500;;;6;500;0;2;2022-04-03;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-04-02;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-01;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-31;2;2;Balance_(Garigary,_Kiriry);15;;0;7
Marotia;2022-04-03;20;1500;;;6;500;2;16;2022-04-03;1;1;Balance_(Garigary,_Kiriry);15;;0;2022-04-02;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-04-01;2;2;Balance_(Garigary,_Kiriry);15;;0;2022-03-31;2;2;Balance_(Garigary,_Kiriry);15;;0;7
Marotia;2022-04-05;8;1500;;;2;500;0.5;4;2022-04-05;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-03;0;0;;0;;0;2022-04-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;3
Marotia;2022-04-05;10;1500;;;6;500;1;8;2022-04-05;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-04-04;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-04-03;2;2;Balance_(Garigary,_Kiriry);20;;0;2022-04-02;0;0;;0;;0;4
Marotia;2022-04-05;11;1500;;;5;500;1;8;2022-04-05;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-04;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-03;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-02;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;4
Marotia;2022-04-05;13;1500;;;5;500;1;8;2022-04-05;2;2;Balance_(Garigary,_Kiriry);14;;0;2022-04-04;2;2;Balance_(Garigary,_Kiriry);14;;0;2022-04-03;2;2;Balance_(Garigary,_Kiriry);14;;0;2022-04-02;0;0;;0;;0;6
Marotia;2022-04-05;20;1500;;;8;500;0;3;2022-04-05;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-04;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-03;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-02;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Marotia;2022-04-09;6;1500;;;3;600;1;8;2022-04-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-06;0;0;;0;;0;3
Marotia;2022-04-09;6;1500;;;3;600;1;8;2022-04-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-07;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-06;0;0;;0;;0;3
Marotia;2022-04-09;10;1500;;;5;600;1;8;2022-04-09;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-08;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-07;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-06;0;0;;0;;0;3
Marotia;2022-04-09;12;1500;;;5;600;0;3;2022-04-09;1;1;Ligne_au_mouillage_(Topitopy);18;;0;2022-04-08;1;1;Ligne_au_mouillage_(Topitopy);18;;0;2022-04-07;1;1;Ligne_au_mouillage_(Topitopy);18;;0;2022-04-06;0;0;;0;;0;3
Marotia;2022-04-09;13;1500;;;6;600;0;2;2022-04-09;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-08;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-07;1;1;Ligne_au_mouillage_(Topitopy);15;;0;2022-04-06;1;1;Ligne_au_mouillage_(Topitopy);15;;0;4
Marotia;2022-04-11;8;1500;;;2;600;0;3;2022-04-11;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-04-10;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-04-09;1;1;Ligne_au_mouillage_(Topitopy);10;;0;2022-04-08;0;0;;0;;0;3
Marotia;2022-04-11;10;1500;;;4;600;1;8;2022-04-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-09;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-08;0;0;;0;;0;3
Marotia;2022-04-11;18;1500;;;5;600;1;8;2022-04-11;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-10;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-09;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-04-08;0;0;;0;;0;3
Marotia;2022-04-11;20;1500;;;8;600;0.5;4;2022-04-11;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-10;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-09;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-08;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Marotia;2022-04-11;22;1500;;;8;600;1;8;2022-04-11;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-10;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-09;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-04-08;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;4
Marotia;2022-04-16;6;1500;;;4;600;2;10;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);18;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-04-15;1;1;Ligne_au_mouillage_(Topitopy);18;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;2022-04-14;0;0;;0;;0;2022-04-13;0;0;;0;;0;2
Marotia;2022-04-16;10;1500;;;6;600;2;10;2022-04-16;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-15;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-04-14;0;0;;0;;0;2022-04-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;3
Marotia;2022-04-16;12;1500;;;9;600;3;15;2022-04-16;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-15;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-14;1;1;Ligne_au_mouillage_(Topitopy);20;;0;2022-04-13;1;1;Ligne_au_mouillage_(Topitopy);20;;0;4
Marotia;2022-04-16;20;1500;;;9;600;1;5;2022-04-16;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-04-15;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-04-14;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-04-13;0;0;;0;;0;3
Nosy-Be;2021-12-20;1;1500;;;2;1000;0.2;2;2021-12-20;1;1;Balance_(Garigary,_Kiriry);3;;0;2021-12-19;0;0;;0;;0;2021-12-18;0;0;;0;;0;2021-12-17;0;0;;0;;0;1
Nosy-Be;2021-12-20;3;1500;;;1;1000;0;0;2021-12-20;0;0;;0;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-18;0;0;;0;;0;2021-12-17;0;0;;0;;0;1
Nosy-Be;2021-12-20;3;1500;;;1;1000;0.1;1;2021-12-20;0;0;;0;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-18;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-17;0;0;;0;;0;2
Nosy-Be;2021-12-20;3;1500;;;1;1000;0.1;1;2021-12-20;1;1;Balance_(Garigary,_Kiriry);6;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-18;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-17;0;0;;0;;0;3
Nosy-Be;2021-12-20;4;1500;;;2;1000;0.3;3;2021-12-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-18;0;0;;0;;0;2021-12-17;0;0;;0;;0;2
Nosy-Be;2021-12-21;1;1500;;;1;1000;0.2;2;2021-12-21;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-18;0;0;;0;;0;2
Nosy-Be;2021-12-21;2;1500;;;1;1000;0.5;5;2021-12-21;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-19;0;0;;0;;0;2021-12-18;0;0;;0;;0;1
Nosy-Be;2021-12-21;4;1500;;;3;1000;0.4;4;2021-12-21;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-18;0;0;;0;;0;3
Nosy-Be;2021-12-21;5;1500;;;1;1000;0.1;1;2021-12-21;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-20;2;2;Balance_(Garigary,_Kiriry);10;;0;2021-12-19;0;0;;0;;0;2021-12-18;0;0;;0;;0;2
Nosy-Be;2021-12-21;8;1500;;;2;1000;0.3;3;2021-12-21;2;2;Balance_(Garigary,_Kiriry);10;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);6;;0;2021-12-18;0;0;;0;;0;3
Nosy-Be;2021-12-22;2;2000;;;1;1500;0.2;2;2021-12-22;1;1;Balance_(Garigary,_Kiriry);6;;0;2021-12-21;0;0;;0;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);6;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);6;;0;1
Nosy-Be;2021-12-22;3;2000;;;1;1500;0.3;3;2021-12-22;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-21;0;0;;0;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);7;;0;1
Nosy-Be;2021-12-22;4;2000;;;1;1500;0.1;1;2021-12-22;1;1;Balance_(Garigary,_Kiriry);9;;0;2021-12-21;0;0;;0;;0;2021-12-20;1;1;Balance_(Garigary,_Kiriry);9;;0;2021-12-19;0;0;;0;;0;1
Nosy-Be;2021-12-22;5;2000;;;3;1500;0.1;1;2021-12-22;1;1;Balance_(Garigary,_Kiriry);5;;0;2021-12-21;1;1;Balance_(Garigary,_Kiriry);5;;0;2021-12-20;0;0;;0;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);8;;0;1
Nosy-Be;2021-12-22;10;2000;;;0;0;0;0;2021-12-22;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-21;1;1;Balance_(Garigary,_Kiriry);10;;0;2021-12-20;0;0;;0;;0;2021-12-19;1;1;Balance_(Garigary,_Kiriry);10;;0;1
Nosy-Be;2021-12-27;2;2000;;;0;0;0;0;2021-12-27;1;1;Balance_(Garigary,_Kiriry);8;;0;2021-12-26;1;1;Balance_(Garigary,_Kiriry);7;;0;2021-12-25;0;0;;0;;0;2021-12-24;2;2;Balance_(Garigary,_Kiriry);6;;0;1
Nosy-Be;2021-12-27;2;2000;;;1;1500;0.2;2;2021-12-27;1;1;Balance_(Garigary,_Kiriry);6;;0;2021-12-26;2;2;Balance_(Garigary,_Kiriry);7;;0;2021-12-25;0;0;;0;;0;2021-12-24;1;1;Balance_(Garigary,_Kiriry);4;;0;2
Nosy-Be;2021-12-27;3;2000;;;1;1500;0;0;2021-12-27;1;1;Balance_(Garigary,_Kiriry);5;;0;2021-12-26;2;2;Balance_(Garigary,_Kiriry);4;;0;2021-12-25;0;0;;0;;0;2021-12-24;1;1;Balance_(Garigary,_Kiriry);10;;0;3
Nosy-Be;2021-12-27;3;2000;;;1;1500;0.3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
Nosy-Be;2021-12-27;3;2000;;;2;1500;0;1;2021-12-27;2;2;Balance_(Garigary,_Kiriry);6;;0;2021-12-26;1;1;Balance_(Garigary,_Kiriry);5;;0;2021-12-25;0;0;;0;;0;2021-12-24;1;1;Balance_(Garigary,_Kiriry);6;;0;1
Nosy-Be;2022-01-03;8;2000;;;4;1500;0;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);12;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;1
Nosy-Be;2022-01-03;10;2000;;;2;1500;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
Nosy-Be;2022-01-03;14;2000;;;0;0;0;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;1
Nosy-Be;2022-01-03;16;2000;;;4;1500;0;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;1
Nosy-Be;2022-01-03;19;2000;;;0;0;0;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;2021-12-31;0;0;;0;;0;1
Nosy-Be;2022-01-04;4;2000;;;0;0;0;0;2022-01-04;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Nosy-Be;2022-01-04;5;2000;;;4;1500;0;0;2022-01-04;1;1;Ligne_a_la_canne_(Vintana,_Vinta);16;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);16;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Nosy-Be;2022-01-04;7;2000;;;0;0;0;0;2022-01-04;1;1;Ligne_a_la_canne_(Vintana,_Vinta);20;;0;2022-01-03;1;1;Ligne_a_la_canne_(Vintana,_Vinta);20;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Nosy-Be;2022-01-04;8;2000;;;0;0;0;0;2022-01-04;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);19;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Nosy-Be;2022-01-04;10;2000;;;0;0;0;0;2022-01-04;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-03;1;1;Balance_(Garigary,_Kiriry);17;;0;2022-01-02;0;0;;0;;0;2022-01-01;0;0;;0;;0;1
Nosy-Be;2022-01-07;3;2000;;;1;1500;0;0;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Nosy-Be;2022-01-07;4;2000;;;2;1500;0;0;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Nosy-Be;2022-01-07;6;2000;;;3;1500;0;0;2022-01-07;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-05;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Nosy-Be;2022-01-07;10;2000;;;8;1500;0;0;2022-01-07;1;1;Ligne_a_la_canne_(Vintana,_Vinta);18;;0;2022-01-06;1;1;Ligne_a_la_canne_(Vintana,_Vinta);18;;0;2022-01-05;1;1;Ligne_a_la_canne_(Vintana,_Vinta);18;;0;2022-01-04;1;1;Ligne_a_la_canne_(Vintana,_Vinta);18;;0;2
Nosy-Be;2022-01-07;12;2000;;;7;1500;0;0;2022-01-07;2;2;Balance_(Garigary,_Kiriry);10;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-04;1;1;Balance_(Garigary,_Kiriry);10;;0;2
Nosy-Be;2022-01-08;10;2000;;;7;1500;0.2;2;2022-01-08;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);10;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);10;;0;2
Nosy-Be;2022-01-08;14;2000;;;4;1500;0.3;3;2022-01-08;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);14;;0;2022-01-06;2;2;Balance_(Garigary,_Kiriry);14;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);14;;0;2
Nosy-Be;2022-01-08;18;2000;;;8;1500;0.4;4;2022-01-08;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);18;;0;1
Nosy-Be;2022-01-08;19;2000;;;2;1500;0.6;6;2022-01-08;2;2;Balance_(Garigary,_Kiriry);20;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);20;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);20;;0;2
Nosy-Be;2022-01-08;20;2000;;;5;1500;0.8;8;2022-01-08;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-07;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-06;1;1;Balance_(Garigary,_Kiriry);18;;0;2022-01-05;1;1;Balance_(Garigary,_Kiriry);18;;0;2
Nosy-Be;2022-01-11;4;2000;;;3;1500;0;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Nosy-Be;2022-01-11;5;2000;;;6;1500;0;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
Nosy-Be;2022-01-11;8;2000;;;4;1500;0;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1
