zone_corecrabe.nom;region.nom;district.nom;commune.nom;fokontany.nom;village.nom;fiche.date_expedition;fiche_enqueteur.date;fiche_enqueteur.participant_individu;fiche_enqueteur.participant_nombre;fiche_enqueteur.capture_poids;fiche_enqueteur.crabe_consomme_poids;fiche_enqueteur.crabe_consomme_nombre;fiche_enqueteur.collecte_poids1;fiche_enqueteur.collecte_prix1;fiche_enqueteur.collecte_poids2;fiche_enqueteur.collecte_prix2;fiche_enqueteur.marche_local_poids;fiche_enqueteur.marche_local_prix;date_sortie_de_peche1;nombre_sortie_de_peche1;nombre_de_pirogue_sortie_de_peche1;nom_premier_engin1;nombre_premier_engin1;nom_deuxieme_engin1;nombre_deuxieme_engin1;date_sortie_de_peche2;nombre_sortie_de_peche2;nombre_de_pirogue_sortie_de_peche2;nom_premier_engin2;nombre_premier_engin2;nom_deuxieme_engin2;nombre_deuxieme_engin2;date_sortie_de_peche3;nombre_sortie_de_peche3;nombre_de_pirogue_sortie_de_peche3;nom_premier_engin3;nombre_premier_engin3;nom_deuxieme_engin3;nombre_deuxieme_engin3;date_sortie_de_peche4;nombre_sortie_de_peche4;nombre_de_pirogue_sortie_de_peche4;nom_premier_engin4;nombre_premier_engin4;nom_deuxieme_engin4;nombre_deuxieme_engin4;nombre_sortie_capture;echantillon.trie;echantillon.taille_absente;echantillon.taille_absente_autre;echantillon.poids
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-12;seul;0;2;0;;1;4000;;;1;2000;2022-01-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-11;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-10;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-01-09;0;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-12;seul;0;3;0;;2.5;4000;;;0.5;2000;2022-01-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-11;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-10;0;0;;0;;0;2022-01-09;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-17;seul;0;4;0;;4;4000;;;0;0;2022-01-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;2022-01-14;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-17;seul;0;4.5;0;;3;4000;;;1.5;2000;2022-01-17;1;0;;0;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;2022-01-14;0;0;;0;;0;1;false;plus gros;;4.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-18;seul;0;1;1;;0;4000;;;0;0;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1;false;plus gros;;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-18;seul;0;1.5;0;;1;4000;;;0.5;2000;2022-01-18;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-18;seul;0;2;0;;0;4000;;;2;2000;2022-01-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-17;0;0;;0;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-01-31;2022-01-18;seul;0;2.1;0;;1;4000;;;1.1;2000;2022-01-18;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-17;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-16;0;0;;0;;0;2022-01-15;0;0;;0;;0;1;false;plus gros;;2.1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;2022-02-08;seul;0;0.5;0.5;;0;4500;;;0;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;0.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-08;2022-02-08;seul;0;0.6;0;;0;4500;;;0.6;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;0.6
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;amis;1;2.5;0;;1;4000;;;1.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;1;0;;0.1;4000;;;0.9;2000;2022-02-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;1;0;;0.5;5000;;;0.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;1.4;0;;0.5;4000;;;0.9;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;1.4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;2;0;;1;4000;;;1;2000;2022-02-01;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;3;0;;0.5;5000;;;2.5;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-01;seul;0;3.6;0;;1;4000;;;2.6;2000;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;2022-01-29;0;0;;0;;0;1;false;plus gros;;3.6
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-02;seul;0;0.5;0;;0.5;4000;;;0;0;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1;false;plus gros;;0.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-02;seul;0;2.5;0;;1;5000;;;1.5;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-02;seul;0;3.5;0;;2.5;4000;;;1;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;0;0;;0;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1;false;plus gros;;3.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-02;seul;0;4;0;;3;5000;;;1;2000;2022-02-02;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-01;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-01-31;0;0;;0;;0;2022-01-30;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-07;seul;0;0.6;0;;0.6;4000;;;0;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;2022-02-04;0;0;;0;;0;1;false;plus gros;;0.6
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-07;seul;0;2.5;0;;0.5;4000;;;2;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;2022-02-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-07;seul;0;3;0;;0;4500;;;3;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;2022-02-04;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-07;seul;0;4;0;;2.5;4000;;;1.5;2000;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;2022-02-04;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;partenaire;1;4;0;;1.5;5000;;;2.5;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;0.5;0;;0.5;4000;;;0;0;2022-02-08;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;0.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;1;0;;1;4000;;;0;0;2022-02-08;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;3;0;;0;4500;;;3;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;3;0;;2;4000;;;1;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;3;0;;2;4000;;;1;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;3;0;;2;4000;;;1;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;4.5;0;;2.5;4000;;;2;2000;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;4.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-08;seul;0;6;0;;3.5;4000;;;2.5;2000;2022-02-08;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;2022-02-05;0;0;;0;;0;1;false;plus gros;;6
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;1.5;0;;1.5;4000;;;0;0;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;2.1;0;;0;4000;;;2.1;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;0;0;;0;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;2.1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;2.1;0;;2;4000;;;0.1;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;0;0;;0;;0;2022-02-06;0;0;;0;;0;1;false;plus gros;;2.1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-09;seul;0;3;0;;1;4000;;;2;2000;2022-02-09;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-08;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-07;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-06;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;1.5;0;;1.5;2500;;;0;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;0;0;;0;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;1.5;0;;1.5;2500;;;0;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus petit;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;2;0;0;0;4500;;;2;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-12;0;0;;0;;0;2022-02-11;0;0;;0;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;2.5;0;0;0;4500;;;2.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;2.5;0;;0;4500;;;2.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-14;seul;0;3;0;0;1.5;4000;;;1.5;2000;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;1;1;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-11;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;amis;1;1.5;0;;0;4500;;;1.5;2000;2022-02-15;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;1.5;0;;0;4000;;;1.5;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;2;0;;0;4500;;;2;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;2;0;;1;2500;;;1;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;2;0;;1.5;2500;;;0.5;2000;2022-02-15;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;2
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;2.5;0;;1;2500;;;1.5;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;3;0;;1;5000;;;2;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;3.4;0;;2.5;5000;;;0.9;2000;2022-02-15;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;1;0;Crochet_Vy_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;3.4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;3.5;0;;0.5;5000;;;3;2000;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-12;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;3.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-15;seul;0;4.1;0;;1.1;5000;;;3;2000;2022-02-15;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;2022-02-12;0;0;;0;;0;1;false;plus gros;;4.1
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;1.5;0;;1.5;2500;;;0;0;2022-02-16;1;0;Raquette_(Kipaoky,_Fisahoky,_Fisaoka);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;1.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;2.5;0;;1;2500;;;1.5;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;2.5;0;;2;2500;;;0.5;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;2.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;3;0;;0;4500;;;3;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;3;0;;2.5;2500;;;0.5;2000;2022-02-16;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-13;1;1;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;3;0;;3;2500;;;0;0;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;0;0;;0;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;3
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-16;seul;0;4.4;0;;1.5;2500;;;2.9;2000;2022-02-16;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-15;1;0;Crochet_(Fingavitra,_Kavitry,_Fiavitry);1;;0;2022-02-14;0;0;;0;;0;2022-02-13;0;0;;0;;0;1;false;plus gros;;4.4
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-22;seul;0;0.5;0;;0;4000;;;0.5;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;2022-02-19;0;0;;0;;0;1;false;plus gros;;0.5
Ambanja;Diana; Ambanja;Antranokarany;Ankotika;Ankotika;2022-02-28;2022-02-22;seul;0;0.9;0;;0;4000;;;0.9;2000;2022-02-22;1;0;Ligne_a_la_canne_(Vintana,_Vinta);1;;0;2022-02-21;0;0;;0;;0;2022-02-20;0;0;;0;;0;2022-02-19;0;0;;0;;0;1;false;plus gros;;0.9
